model,parent_bite_id,take,phase,circular_mae,circular_rmse,delta_rmse,n_frames_x,psi_range,delta_psi_range,rms_change_from_psi0,max_abs_change_from_psi0,total_abs_psi_travel,n_frames_y
R1_phase_only,trial_0012_bite_014,trial_0012,transfer,0.15033157127424876,0.17005216616577684,0.17005216616577684,176,0.30522678127760106,0.30522678127760106,0.22567505288852854,0.30522678127760106,0.36321713896830765,176
R1_phase_only,trial_0012_bite_014,trial_0012,withdrawal,0.0732931395048483,0.08738018978971379,0.08738018978971379,120,0.36137379860241303,0.36137379860241303,0.19321230128133282,0.34720786147206395,0.39964144262734225,120
R1_phase_only,trial_0012_bite_015,trial_0012,transfer,0.17636711096732766,0.19771924082258038,0.19771924082258038,151,0.3611263117543704,0.3611263117543704,0.2521627147645272,0.3611263117543704,0.4750711916348309,151
R1_phase_only,trial_0012_bite_015,trial_0012,withdrawal,0.11690658407674308,0.13063957682944533,0.13063957682944533,115,0.39156331213951745,0.39156331213951745,0.12249830428070486,0.32629785701049396,0.4766037914265855,115
R1_phase_only,trial_0013_bite_001,trial_0013,transfer,0.08512661886918622,0.09401490085958299,0.09401490085958299,124,0.18747888609619956,0.18747888609619956,0.14168169198687727,0.18747888609619956,0.23226178054059465,124
R1_phase_only,trial_0013_bite_001,trial_0013,withdrawal,0.2224935344593506,0.2593703176316646,0.2593703176316646,85,0.5510476329535718,0.5510476329535718,0.3875260350808941,0.5510476329535718,0.6358447104662486,85
R1_phase_only,trial_0013_bite_002,trial_0013,transfer,0.08524735720774886,0.09280105893497534,0.09280105893497534,131,0.18135905401050545,0.18135905401050545,0.13945612431931287,0.18135905401050545,0.2483411307349339,131
R1_phase_only,trial_0013_bite_002,trial_0013,withdrawal,0.10134347582718957,0.108705852631047,0.108705852631047,116,0.37244351495629013,0.37244351495629013,0.18398051861352985,0.3541769330933824,0.41365079267438754,116
R1_phase_only,trial_0013_bite_003,trial_0013,transfer,0.06656716238078829,0.07627075729458153,0.07627075729458153,164,0.1536661899881615,0.1536661899881615,0.09867808869624976,0.1536661899881615,0.2573917260097329,164
R1_phase_only,trial_0013_bite_003,trial_0013,withdrawal,0.10998286242052484,0.12596391518767672,0.12596391518767672,94,0.37083459103126426,0.37083459103126426,0.23667400634354,0.36695621269599554,0.5137874122510491,94
R1_phase_only,trial_0013_bite_004,trial_0013,transfer,0.04778540122383812,0.04797981593750624,0.04797981593750624,20,0.008320985280614757,0.008320985280614757,0.0028791925997594635,0.00602700913435017,0.02750720591484912,20
R1_phase_only,trial_0013_bite_004,trial_0013,withdrawal,0.10326883961428515,0.11781151372720623,0.11781151372720623,71,0.3381641190996616,0.16115656553889002,0.050305957501941535,0.14930581916352148,0.25801139134458806,71
R1_phase_only,trial_0013_bite_005,trial_0013,transfer,0.09899485181718816,0.10046224649628627,0.10046224649628627,88,0.1156439466340764,0.06051320923085912,0.025765929337449308,0.051522314117944834,0.1300584682194703,88
R1_phase_only,trial_0013_bite_005,trial_0013,withdrawal,0.08984497286927612,0.0927151943801103,0.0927151943801103,81,0.12182303243737413,0.16603993113403304,0.0685935188894255,0.12182303243737413,0.2059359691677547,81
R1_phase_only,trial_0013_bite_006,trial_0013,transfer,0.087609511144734,0.09695330046694127,0.09695330046694127,158,0.1973287000818642,0.1973287000818642,0.1518460888437244,0.1973287000818642,0.3141602384752473,158
R1_phase_only,trial_0013_bite_006,trial_0013,withdrawal,0.09633204072225299,0.10835105820598592,0.10835105820598592,142,0.34374163158822224,0.34374163158822224,0.22162858950888312,0.34232082310627865,0.4469373212290222,142
R1_phase_only,trial_0013_bite_007,trial_0013,transfer,0.07795928078412749,0.07841375208994104,0.07841375208994104,39,0.021856110279619756,0.021856110279619756,0.014480872385804642,0.021856110279619756,0.05614086712960198,39
R1_phase_only,trial_0013_bite_007,trial_0013,withdrawal,0.0865740843583256,0.09134136317921089,0.0913413631792109,136,0.30368556587820095,0.30368556587820095,0.2010382956176825,0.2893043546914904,0.3767573404106894,136
R1_phase_only,trial_0013_bite_008,trial_0013,transfer,0.0625859512961468,0.07865573278758285,0.07865573278758285,198,0.07617778359443461,0.07617778359443461,0.041827208374479834,0.07246272430496248,0.31993559498347324,198
R1_phase_only,trial_0013_bite_008,trial_0013,withdrawal,0.0991419462894764,0.10988167775901511,0.10988167775901511,85,0.35087684926281604,0.35087684926281604,0.2109039814599831,0.34969322676610703,0.3673068911049251,85
R1_phase_only,trial_0013_bite_009,trial_0013,transfer,0.10514087647873958,0.1068180196581672,0.1068180196581672,158,0.07320040167435682,0.07320040167435682,0.02240233921613101,0.04142811149993886,0.2519155008433063,158
R1_phase_only,trial_0013_bite_009,trial_0013,withdrawal,0.11651025472575009,0.12644688095035816,0.12644688095035816,108,0.37846164772724444,0.37846164772724444,0.23419189783678468,0.3637450373408835,0.4551128739902741,108
R1_phase_only,trial_0013_bite_010,trial_0013,transfer,0.0789588830691771,0.08314005427510908,0.08314005427510908,135,0.05760273776666791,0.05760273776666791,0.02580621416259299,0.05092565136085758,0.21627886101168015,135
R1_phase_only,trial_0013_bite_010,trial_0013,withdrawal,0.07816959603388919,0.08241076072540902,0.08241076072540902,140,0.26536115149731865,0.26536115149731865,0.18704344844517465,0.25510106602005544,0.37665148488106803,140
R1_phase_only,trial_0013_bite_011,trial_0013,transfer,0.11102241750920273,0.11270016690397985,0.11270016690397985,131,0.05577120037102157,0.05577120037102157,0.02004850147984391,0.04852199908605126,0.1845359310302026,131
R1_phase_only,trial_0013_bite_011,trial_0013,withdrawal,0.13778723902523948,0.15049206532187812,0.15049206532187812,118,0.39947256081702154,0.39947256081702154,0.26619681954080404,0.3933962172802419,0.47981721260190024,118
R1_phase_only,trial_0013_bite_012,trial_0013,transfer,0.06503452818744196,0.0717243030068856,0.0717243030068856,140,0.16472836873426866,0.16472836873426866,0.12449538302564031,0.16472836873426866,0.264569757807418,140
R1_phase_only,trial_0013_bite_012,trial_0013,withdrawal,0.07656740171647429,0.08804188983613989,0.08804188983613989,94,0.35342841137037917,0.32828378594831253,0.1706792761415745,0.2661575814321089,0.3803441643367882,94
R1_phase_only,trial_0014_bite_001,trial_0014,transfer,0.09422050734239489,0.10126380691495668,0.10126380691495668,156,0.1725031064839504,0.1725031064839504,0.12885057926400525,0.1725031064839504,0.31510630384085925,156
R1_phase_only,trial_0014_bite_001,trial_0014,withdrawal,0.0887937577947857,0.09303926985790871,0.09303926985790871,98,0.32978279305005387,0.32978279305005387,0.18215188232183785,0.3167411292535447,0.35719944605428955,98
R1_phase_only,trial_0014_bite_002,trial_0014,transfer,0.032206132693339,0.05346305629004814,0.05346305629004814,174,0.10061674818939226,0.10061674818939226,0.06282923584528273,0.09926617528293225,0.215582105258187,174
R1_phase_only,trial_0014_bite_002,trial_0014,withdrawal,0.12786933089508462,0.14139745999584763,0.14139745999584763,109,0.4599373878641768,0.4599373878641768,0.16404235056368546,0.34324249126623085,0.5822091865354513,109
R1_phase_only,trial_0014_bite_003,trial_0014,transfer,0.12639088981486157,0.13809766308593624,0.13809766308593624,132,0.23974330376870867,0.23974330376870867,0.1753538581612889,0.23974330376870867,0.29027780298720574,132
R1_phase_only,trial_0014_bite_003,trial_0014,withdrawal,0.1222622487829624,0.13199950256864565,0.13199950256864565,102,0.4465934657839772,0.4465934657839772,0.24348697860578003,0.40433986354674945,0.4888470680212049,102
R1_phase_only,trial_0014_bite_004,trial_0014,transfer,0.11851538540397742,0.12859718698287712,0.12859718698287712,112,0.2340678494237456,0.2340678494237456,0.16903029916612866,0.2340678494237456,0.29738540177763273,112
R1_phase_only,trial_0014_bite_004,trial_0014,withdrawal,0.05035552326038129,0.07240769884683701,0.07240769884683701,95,0.23607604395443316,0.23607604395443316,0.1276315320611255,0.18786936709517832,0.2973326611229785,95
R1_phase_only,trial_0014_bite_005,trial_0014,transfer,0.19166549435807098,0.21878030677050872,0.21878030677050872,124,0.3584770672839732,0.3584770672839732,0.2627562955182271,0.3584770672839732,0.3628285846760777,124
R1_phase_only,trial_0014_bite_005,trial_0014,withdrawal,0.09820666140084226,0.10326431394497383,0.10326431394497385,62,0.3438763499392259,0.3438763499392259,0.20487132530614668,0.3108405194447852,0.37705907456513676,62
R1_phase_only,trial_0014_bite_006,trial_0014,transfer,0.12283647684220016,0.1394777352227407,0.1394777352227407,91,0.25601576311064145,0.25601576311064145,0.17895658170696796,0.25601576311064145,0.25958194666737056,91
R1_phase_only,trial_0014_bite_006,trial_0014,withdrawal,0.0998413240467052,0.10607315043600093,0.10607315043600093,81,0.33959797813349857,0.33959797813349857,0.2016952582614818,0.3240199943315356,0.41475447860666304,81
R1_phase_only,trial_0014_bite_007,trial_0014,transfer,0.11959757774844697,0.1349734334491165,0.1349734334491165,111,0.22868337481329393,0.22868337481329393,0.17224253662398242,0.22868337481329393,0.257876398157161,111
R1_phase_only,trial_0014_bite_007,trial_0014,withdrawal,0.057205482197756306,0.06575843636046397,0.06575843636046397,86,0.3061717159651489,0.3061717159651489,0.1584297693351281,0.2949945691368825,0.3173669644874968,86
R1_phase_only,trial_0014_bite_008,trial_0014,transfer,0.1273270764845886,0.14501998184789966,0.14501998184789966,94,0.2518891670999652,0.2518891670999652,0.18371814410508897,0.2518891670999652,0.25873714085217525,94
R1_phase_only,trial_0014_bite_008,trial_0014,withdrawal,0.11227666770077033,0.12367602390707123,0.12367602390707123,74,0.4507624184310344,0.4507624184310344,0.1866939016907544,0.3949479045424913,0.5065769323195775,74
R1_phase_only,trial_0014_bite_009,trial_0014,transfer,0.1320459880817836,0.1509266432781066,0.1509266432781066,114,0.27755302315644403,0.27755302315644403,0.18406382194679677,0.27755302315644403,0.28081786250510277,114
R1_phase_only,trial_0014_bite_009,trial_0014,withdrawal,0.05441734221742859,0.06691549094678675,0.06691549094678677,52,0.20224068840270082,0.20224068840270082,0.11071760229581651,0.19041731892535596,0.22054697656501032,52
R1_phase_only,trial_0014_bite_010,trial_0014,transfer,0.19069898101296376,0.20976848927072636,0.20976848927072642,124,0.33074426157047787,0.33074426157047787,0.2566037572452201,0.33074426157047787,0.3619080373097554,124
R1_phase_only,trial_0014_bite_010,trial_0014,withdrawal,0.08999589107411421,0.09647006717019029,0.09647006717019029,77,0.3311616463979612,0.3311616463979612,0.20102836225374313,0.3266381989550937,0.3437753826064829,77
R1_phase_only,trial_0014_bite_011,trial_0014,transfer,0.149567990238497,0.16746159841488917,0.16746159841488917,131,0.29852291817495535,0.29852291817495535,0.1999407817815032,0.29852291817495535,0.3068075236905994,131
R1_phase_only,trial_0014_bite_011,trial_0014,withdrawal,0.10170475742193086,0.11887396644616394,0.11887396644616394,81,0.438303761248541,0.438303761248541,0.22491457278926,0.42679325135453894,0.4514491564516936,81
R1_phase_only,trial_0014_bite_012,trial_0014,transfer,0.21233398784401444,0.2433272966976183,0.2433272966976183,103,0.39792213462237314,0.39792213462237314,0.28939865569741324,0.39792213462237314,0.39959063090443525,103
R1_phase_only,trial_0014_bite_012,trial_0014,withdrawal,0.0653413586002627,0.07997382079966052,0.07997382079966052,104,0.27233651340181053,0.27233651340181053,0.1316230547189877,0.23372322605806062,0.3133587827420623,104
R1_phase_only,trial_0014_bite_013,trial_0014,transfer,0.2229120482165344,0.25259515941845684,0.25259515941845684,108,0.4045318172311756,0.4045318172311756,0.30286095830955945,0.4045318172311756,0.408601363292469,108
R1_phase_only,trial_0014_bite_013,trial_0014,withdrawal,0.0720928891907623,0.0872527978061179,0.0872527978061179,115,0.22717255469850128,0.22717255469850128,0.10415447433915785,0.18062832754095215,0.2765627638526169,115
R1_phase_only,trial_0014_bite_014,trial_0014,transfer,0.18664768330838408,0.20010710812682111,0.20010710812682111,129,0.2988253914229988,0.2988253914229988,0.2599417726358345,0.2988253914229988,0.3498205401928862,129
R1_phase_only,trial_0014_bite_014,trial_0014,withdrawal,0.15226248494014216,0.1648481752052318,0.1648481752052318,106,0.38614189705303614,0.38614189705303614,0.2955896132660152,0.3780708711104146,0.4013337974078799,106
R1_phase_only,trial_0014_bite_015,trial_0014,transfer,0.1681764974909359,0.19114389336170604,0.19114389336170604,130,0.313618238071216,0.313618238071216,0.23613882204188105,0.313618238071216,0.3228973664805874,130
R1_phase_only,trial_0014_bite_015,trial_0014,withdrawal,0.17771007851587642,0.19589561605700098,0.19589561605700098,106,0.43198653034068935,0.43198653034068935,0.3252344855591306,0.43081041025722167,0.43512570742111256,106
R1_phase_only,trial_0014_bite_016,trial_0014,transfer,0.1832824882850841,0.1997705714897198,0.19977057148971983,137,0.3074919738409525,0.3074919738409525,0.2556895857376373,0.3074919738409525,0.3373336599766965,137
R1_phase_only,trial_0014_bite_016,trial_0014,withdrawal,0.044421901585037685,0.05135959503458243,0.05135959503458243,94,0.23765775421777224,0.23765775421777224,0.15558097358429046,0.22545737663183818,0.2570206386601961,94
R1_phase_only,trial_0014_bite_017,trial_0014,transfer,0.12018602466646083,0.13456131896687418,0.13456131896687418,121,0.2405143628675006,0.2405143628675006,0.17399772116521228,0.2348421084073995,0.26366086581742065,121
R1_phase_only,trial_0014_bite_017,trial_0014,withdrawal,0.08543534382621776,0.09105571981690395,0.09105571981690395,99,0.32460949603337097,0.32460949603337097,0.2064601010366711,0.30919752875401585,0.35384972560788786,99
R1_phase_only,trial_0014_bite_018,trial_0014,transfer,0.1595402415322012,0.18048370888199225,0.18048370888199225,156,0.2935016794165137,0.2935016794165137,0.2255918500660542,0.2935016794165137,0.31255985870195113,156
R1_phase_only,trial_0014_bite_018,trial_0014,withdrawal,0.07382758415356895,0.078390617732562,0.078390617732562,86,0.2924929418993023,0.2924929418993023,0.18348026139490473,0.29133543269190243,0.32191267723434747,86
R1_phase_only,trial_0014_bite_019,trial_0014,transfer,0.06397257895863867,0.07227442915077263,0.07227442915077263,127,0.1349740297541362,0.1349740297541362,0.08985727604395148,0.1349740297541362,0.24611684416802015,127
R1_phase_only,trial_0014_bite_019,trial_0014,withdrawal,0.09795452877278453,0.11366273018974543,0.11366273018974543,104,0.4095429817522702,0.4095429817522702,0.14624329215809898,0.3167863598020024,0.502299603702538,104
R1_phase_only,trial_0014_bite_020,trial_0014,transfer,0.10841852980263232,0.12810620575182313,0.12810620575182313,157,0.16902524354351245,0.16902524354351245,0.055295788023378305,0.10164590483562197,0.29278772197023706,157
R1_phase_only,trial_0014_bite_020,trial_0014,withdrawal,0.09673183610612267,0.10573937928220353,0.10573937928220353,104,0.38431394336541436,0.38431394336541436,0.21895606441036602,0.36034595825657334,0.40867222390608937,104
R1_phase_only,trial_0014_bite_021,trial_0014,transfer,0.0973040548472107,0.1063373128449845,0.1063373128449845,205,0.1872794500175412,0.1872794500175412,0.13535996426912486,0.1872794500175412,0.25894736458663736,205
R1_phase_only,trial_0014_bite_021,trial_0014,withdrawal,0.13189303602005167,0.147062537858892,0.147062537858892,99,0.39251039651390807,0.39251039651390807,0.2715594843140607,0.38778659827876893,0.5017283269214206,99
R1_phase_only,trial_0015_bite_001,trial_0015,transfer,0.02307391472570372,0.033954465349900535,0.033954465349900535,145,0.11310148116708518,0.11310148116708518,0.08336180335011725,0.11310148116708518,0.23556661337911633,145
R1_phase_only,trial_0015_bite_001,trial_0015,withdrawal,0.09533979067315235,0.11116286800203276,0.11116286800203277,149,0.37615347324745807,0.37615347324745807,0.23769285294096582,0.37615347324745807,0.3763096615770434,149
R1_phase_only,trial_0015_bite_002,trial_0015,transfer,0.11908520085299497,0.13261204978509852,0.13261204978509852,108,0.25192600402993115,0.25192600402993115,0.17965280411053738,0.25192600402993115,0.2917323977848274,108
R1_phase_only,trial_0015_bite_002,trial_0015,withdrawal,0.16913718853431053,0.1987855446042154,0.1987855446042154,129,0.5389296693758969,0.5389296693758969,0.3192633020992282,0.5376755147156671,0.5444716490174311,129
R1_phase_only,trial_0015_bite_003,trial_0015,transfer,0.11330173371980722,0.12044008626594718,0.12044008626594718,154,0.22571206177204717,0.22571206177204717,0.16908593550128106,0.22571206177204717,0.2756429297891567,154
R1_phase_only,trial_0015_bite_003,trial_0015,withdrawal,0.12301494822989305,0.13560664149072052,0.13560664149072052,153,0.4126415976705964,0.4126415976705964,0.23176205125135854,0.3877316674882394,0.43808724250049647,153
R1_phase_only,trial_0015_bite_004,trial_0015,transfer,0.10446498742543056,0.11237766494724462,0.11237766494724462,145,0.23297047435831386,0.23297047435831386,0.1607726837909592,0.23297047435831386,0.3080330849112576,145
R1_phase_only,trial_0015_bite_004,trial_0015,withdrawal,0.09379800010249141,0.10713090303774338,0.10713090303774338,136,0.40375006718413076,0.40375006718413076,0.19589505857651887,0.3825496798516608,0.42495045451660074,136
R1_phase_only,trial_0015_bite_005,trial_0015,transfer,0.132019154369519,0.1464159782554261,0.1464159782554261,122,0.27825882328898155,0.27825882328898155,0.18999297598602596,0.27825882328898155,0.33484416392551664,122
R1_phase_only,trial_0015_bite_005,trial_0015,withdrawal,0.2337824324128934,0.26384516285766263,0.26384516285766263,163,0.5291351483222027,0.5291351483222027,0.39412753700927017,0.5249039537334639,0.5680244561967198,163
R1_phase_only,trial_0015_bite_006,trial_0015,transfer,0.1367961096283375,0.14812041918364574,0.1481204191836457,122,0.2636133957559932,0.2636133957559932,0.19741448213124735,0.2636133957559932,0.31333596752844173,122
R1_phase_only,trial_0015_bite_006,trial_0015,withdrawal,0.1536807606616442,0.16689235088588983,0.16689235088588983,146,0.5276413105411635,0.5276413105411635,0.23765993126986362,0.44485606282337287,0.613537929718476,146
R1_phase_only,trial_0015_bite_007,trial_0015,transfer,0.06768235424925245,0.07541727830692208,0.07541727830692208,127,0.1495491803811655,0.1495491803811655,0.11771180480677366,0.1495491803811655,0.18559399519387743,127
R1_phase_only,trial_0015_bite_007,trial_0015,withdrawal,0.05741778017975452,0.07212546790904104,0.07212546790904105,144,0.25232250711332815,0.25232250711332815,0.14156373103827818,0.22491259340682968,0.3575567761545635,144
R1_phase_only,trial_0015_bite_008,trial_0015,transfer,0.06257275680086467,0.07401088789059754,0.07401088789059754,169,0.13131544241476734,0.13131544241476734,0.07823974529380605,0.12666454012617878,0.18071010318987168,169
R1_phase_only,trial_0015_bite_008,trial_0015,withdrawal,0.10093824972342132,0.10500769397951208,0.10500769397951208,227,0.1448095946548138,0.1448095946548138,0.06462401200235732,0.11305430962317597,0.24108453752572023,227
R1_phase_only,trial_0015_bite_009,trial_0015,transfer,0.2225976672576598,0.2474862325154477,0.2474862325154477,158,0.4088241297331767,0.4088241297331767,0.3058671948459505,0.4088241297331767,0.47436039275451725,158
R1_phase_only,trial_0015_bite_009,trial_0015,withdrawal,0.1959692393865248,0.22468740928925351,0.22468740928925351,183,0.7133260646206585,0.7133260646206585,0.3047932293268309,0.6496477995961079,0.7781587131303191,183
R1_phase_only,trial_0015_bite_010,trial_0015,transfer,0.08224301696773678,0.09099353671873668,0.09099353671873668,150,0.180811066507367,0.180811066507367,0.131414358935121,0.180811066507367,0.2547618848160762,150
R1_phase_only,trial_0015_bite_010,trial_0015,withdrawal,0.1286956071397552,0.1444339342171528,0.1444339342171528,131,0.4953021211530131,0.4953021211530131,0.22353210610457946,0.46650757064849424,0.5349778152758335,131
R1_phase_only,trial_0015_bite_011,trial_0015,transfer,0.10606075223557783,0.11392878954028862,0.11392878954028862,126,0.23480638471356485,0.23480638471356485,0.1806437142540829,0.23480638471356485,0.3003647283132409,126
R1_phase_only,trial_0015_bite_011,trial_0015,withdrawal,0.16067166237742908,0.17656117319500997,0.17656117319500997,124,0.533716472372828,0.533716472372828,0.25697179424682204,0.48079737225169605,0.5870588741557734,124
R1_phase_only,trial_0015_bite_012,trial_0015,transfer,0.09663565300426423,0.09925158485119481,0.09925158485119481,44,0.08848696218878471,0.08848696218878471,0.0540850075390261,0.08717865831312155,0.1047562445642174,44
R1_phase_only,trial_0015_bite_012,trial_0015,withdrawal,0.10397695838447278,0.11037241351507036,0.11037241351507036,129,0.339343851336392,0.339343851336392,0.16026771399048306,0.31076314557657714,0.3723261358727692,129
R1_phase_only,trial_0015_bite_013,trial_0015,transfer,0.12288557485897356,0.13377882278127887,0.13377882278127887,146,0.24451978922604445,0.24451978922604445,0.19330202244271733,0.24451978922604445,0.3058760777639007,146
R1_phase_only,trial_0015_bite_013,trial_0015,withdrawal,0.13453866286637026,0.14240870572995015,0.14240870572995015,183,0.1905438699149875,0.1905438699149875,0.07052824485195508,0.09591363475066395,0.31781279553899777,183
R1_phase_only,trial_0015_bite_014,trial_0015,transfer,0.12190918814388392,0.13409012883715676,0.13409012883715676,116,0.24480655084180203,0.24480655084180203,0.1836879887843985,0.24480655084180203,0.29555299201461027,116
R1_phase_only,trial_0015_bite_014,trial_0015,withdrawal,0.08677822137234938,0.1105577091346893,0.11055770913468932,138,0.25661934026051547,0.25661934026051547,0.11748846431033778,0.189359842555767,0.3435979451347895,138
R1_phase_only,trial_0015_bite_015,trial_0015,transfer,0.11433920911008182,0.12162156938106868,0.12162156938106868,110,0.22967002204698828,0.22967002204698828,0.17823047660676727,0.22967002204698828,0.2780775163193865,110
R1_phase_only,trial_0015_bite_015,trial_0015,withdrawal,0.12467233551437713,0.15002978189036825,0.15002978189036825,169,0.2759048566001332,0.2759048566001332,0.10860270907366512,0.1591928510956988,0.41794847499779486,169
R1_phase_only,trial_0015_bite_016,trial_0015,transfer,0.026283561611322278,0.03967416412489778,0.03967416412489778,156,0.12179531637312113,0.12179531637312113,0.0831472820321268,0.12179531637312113,0.23022006038896725,156
R1_phase_only,trial_0015_bite_016,trial_0015,withdrawal,0.1321850958648195,0.14336049479380839,0.14336049479380839,156,0.4174484631130442,0.4174484631130442,0.17303310394068405,0.32863890118724237,0.5381401475233063,156
R1_phase_only,trial_0015_bite_017,trial_0015,transfer,0.09970761876767106,0.1022200246443018,0.1022200246443018,160,0.08879729594476737,0.08879729594476737,0.02711287214054561,0.060527005398547384,0.21268847829188786,160
R1_phase_only,trial_0015_bite_017,trial_0015,withdrawal,0.14406196626525566,0.16038291863474385,0.16038291863474385,178,0.44187662824106644,0.44187662824106644,0.16542813592853142,0.3193493814566497,0.5722592891986946,178
R1_phase_only,trial_0015_bite_018,trial_0015,transfer,0.05643067474329755,0.07353817288089232,0.07353817288089232,151,0.14548641568976395,0.14548641568976395,0.08321220077839515,0.1258382297460039,0.23590345922346545,151
R1_phase_only,trial_0015_bite_018,trial_0015,withdrawal,0.1067355676483219,0.12999747204441303,0.12999747204441303,178,0.35534238519120054,0.35534238519120054,0.13182789076208318,0.25023760382776494,0.47417882119167754,178
R1_phase_only,trial_0015_bite_019,trial_0015,transfer,0.1056529244210996,0.11223946792421775,0.11223946792421775,185,0.22853140690077245,0.22853140690077245,0.18181760557904433,0.22853140690077245,0.33616766303070555,185
R1_phase_only,trial_0015_bite_019,trial_0015,withdrawal,0.09426115186022223,0.1093707317079342,0.1093707317079342,149,0.27518577303059155,0.27518577303059155,0.12253281980072989,0.23238112564277635,0.388967027517777,149
R1_phase_only,trial_0017_bite_001,trial_0017,transfer,0.1346844516993912,0.15154410225772016,0.15154410225772016,219,0.30178465770458995,0.30178465770458995,0.20973807860651636,0.30178465770458995,0.41747491177551366,219
R1_phase_only,trial_0017_bite_001,trial_0017,withdrawal,0.15348847028304904,0.17723994896970593,0.17723994896970593,129,0.5517981870276345,0.5517981870276345,0.2727832302347354,0.5328669377360002,0.5800171721025809,129
R1_phase_only,trial_0017_bite_002,trial_0017,transfer,0.25283575525417307,0.2737624646850692,0.2737624646850692,167,0.4174834379438872,0.4174834379438872,0.3472541904675346,0.4174834379438872,0.48727693112614157,167
R1_phase_only,trial_0017_bite_002,trial_0017,withdrawal,0.15330367063746853,0.1661609124471195,0.1661609124471195,90,0.5047541634744057,0.5047541634744057,0.24265869964930864,0.44247652386798464,0.5770893340231034,90
R1_phase_only,trial_0017_bite_003,trial_0017,transfer,0.12544362033880727,0.12670981209822318,0.12670981209822318,119,0.08647912417068682,0.08647912417068682,0.054555291457807555,0.07698082219616875,0.15313971923118075,119
R1_phase_only,trial_0017_bite_003,trial_0017,withdrawal,0.1606536730117546,0.18037921440087673,0.18037921440087673,100,0.577005539363209,0.577005539363209,0.2629735806780292,0.5114453067777851,0.6510162977136873,100
R1_phase_only,trial_0017_bite_004,trial_0017,transfer,0.13343665514785907,0.13567645204014836,0.13567645204014836,103,0.100405660956989,0.100405660956989,0.07078446729428887,0.09425031201396061,0.16315574598698568,103
R1_phase_only,trial_0017_bite_004,trial_0017,withdrawal,0.11779590132402466,0.12797509024473583,0.12797509024473583,93,0.5851834194019245,0.44889334882477394,0.2248192248962088,0.415839603772739,0.46872911309664067,93
R1_phase_only,trial_0017_bite_005,trial_0017,transfer,0.08322718236564816,0.08999446132119619,0.08999446132119619,190,0.18160196460445244,0.18160196460445244,0.14139198236854555,0.18160196460445244,0.27498665342892403,190
R1_phase_only,trial_0017_bite_005,trial_0017,withdrawal,0.12370816099355009,0.12757240854644722,0.12757240854644722,79,0.15059788994960144,0.15059788994960144,0.03390679503094868,0.102702907144542,0.2246408874876633,79
R1_phase_only,trial_0017_bite_006,trial_0017,transfer,0.059139729840745045,0.07855182887089779,0.07855182887089779,160,0.18768257883501605,0.08557708884185145,0.05583713611805673,0.08385929798286851,0.162739578627205,160
R1_phase_only,trial_0017_bite_006,trial_0017,withdrawal,0.20896988093269572,0.22829654715481484,0.22829654715481484,108,0.7136682956361828,0.5196603286864252,0.3499938555350314,0.4715622257312644,0.5794811276004208,108
R1_phase_only,trial_0017_bite_007,trial_0017,transfer,0.10591383968427337,0.1081858013524178,0.1081858013524178,156,0.21408210787491821,0.09568595019539128,0.031031889321147022,0.05855099016452403,0.2297520698780855,156
R1_phase_only,trial_0017_bite_007,trial_0017,withdrawal,0.12719013837455606,0.12802978837314535,0.12802978837314535,64,0.23127622014352278,0.08148604767614387,0.03497618555777352,0.04808605402253496,0.09765809799859948,64
R1_phase_only,trial_0017_bite_008,trial_0017,transfer,0.07647899080661821,0.07711387320928005,0.07711387320928005,49,0.030835327303561755,0.030835327303561755,0.01874218929111623,0.030835327303561755,0.06443983181276502,49
R1_phase_only,trial_0017_bite_008,trial_0017,withdrawal,0.09523938098859949,0.1059210242781553,0.1059210242781553,74,0.43592020943884924,0.30538795859468637,0.14166263020047432,0.2510515415781529,0.331135348079302,74
R1_phase_only,trial_0017_bite_009,trial_0017,transfer,0.07162474506523926,0.07878082280106119,0.07878082280106119,233,0.20413904902083368,0.20413904902083368,0.13257708520958103,0.20413904902083368,0.40200616658453825,233
R1_phase_only,trial_0017_bite_009,trial_0017,withdrawal,0.09592560165518572,0.09925445079515618,0.09925445079515618,70,0.43716595478010367,0.16462225631347582,0.0757915586635024,0.12400044706045366,0.16854838835488106,70
R1_phase_only,trial_0017_bite_010,trial_0017,transfer,0.08651504726737733,0.09359690599207,0.09359690599207,178,0.13195724923852392,0.06968593851630489,0.022084062858464194,0.05221679264346424,0.2571133068707381,178
R1_phase_only,trial_0017_bite_010,trial_0017,withdrawal,0.045826981058807816,0.062084085200093515,0.062084085200093515,73,0.6087286729892476,0.20302384286432673,0.1360121962247104,0.1846549893374574,0.22789973448263723,73
R1_phase_only,trial_0017_bite_011,trial_0017,transfer,0.08366510708046387,0.0865046552624909,0.08650465526249092,120,0.11512287433587431,0.04756899455405561,0.007691400577978758,0.029021557266338593,0.1254421341627996,120
R1_phase_only,trial_0017_bite_011,trial_0017,withdrawal,0.12888647291520663,0.13019693574390664,0.13019693574390664,71,0.3670701368939886,0.11939782024163392,0.03256222020132604,0.07529452696017858,0.15299357134841962,71
R1_phase_only,trial_0017_bite_012,trial_0017,transfer,0.11509345912123448,0.12561566052137293,0.12561566052137293,176,0.09701548530509463,0.09701548530509463,0.031456200842018125,0.06487821119397497,0.22153809546510272,176
