row_scope,record_id,parent_bite_id,take,phase,condition,offset_rad,strategy,source_runs,initial_success_runs,source_frames,success_frames,complete_success_runs,JOINT_LIMIT,NO_VALID_BRANCH,other_failure_frames,violations,branch_changes,travel,rms_velocity,rms_acceleration,rms_jerk,min_margin,min_jp_sigma,min_jr_sigma,clean_frames,clean_intervals,travel_edges,velocity_frames,acceleration_frames,jerk_frames,comparison,strategy_a,strategy_b,pair_common_success_frames,pair_clean_frames,pair_clean_intervals,triple_common_success_frames,a_violations,b_violations,a_travel,b_travel,difference_travel_a_minus_b,a_rms_velocity,b_rms_velocity,difference_rms_velocity_a_minus_b,a_rms_acceleration,b_rms_acceleration,difference_rms_acceleration_a_minus_b,a_rms_jerk,b_rms_jerk,difference_rms_jerk_a_minus_b,a_min_margin,b_min_margin,difference_min_margin_a_minus_b,a_min_jp_sigma,b_min_jp_sigma,difference_min_jp_sigma_a_minus_b,a_min_jr_sigma,b_min_jr_sigma,difference_min_jr_sigma_a_minus_b,a_psi_mae_to_humangt,b_psi_mae_to_humangt,difference_psi_mae_a_minus_b,a_elbow_mean_to_humangt,b_elbow_mean_to_humangt,difference_elbow_mean_a_minus_b,difference_violations_a_minus_b
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_nominal,0.0,B3,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.600110954469239,0.5724836145801335,46.80904243015878,8204.272494200102,0.17434302824884007,0.15910233010762356,1.2789831333686952,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_nominal,0.0,StrongLocal,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6828026591384955,0.5797475577663717,51.95081986519854,9216.843613777375,0.17415915291755546,0.15905687369970387,1.2808140306639133,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_nominal,0.0,H_star,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,5.087977000980162,0.6482415475331263,71.79777357756198,12929.18945410631,0.1689841186895773,0.15781388523064876,1.2898558915466587,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_nominal,0.0,RobotSmooth,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4277175432991696,0.5339214186198896,29.038753875729576,5039.635064339225,0.21589708384199202,0.17188226087259031,1.1939475699751154,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,HumanGT,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.771103438807605,0.6014971803805507,42.73021967951764,7251.44036878083,0.14056629675536847,0.1521609043642939,1.331622673097696,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,B0,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.621658774174639,0.5639709787623961,31.899946275337598,5384.179672066549,0.16905375668882527,0.15778237035184653,1.2899348018971815,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,B2,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.76899216414004,0.6099324410999385,36.8702540946328,6043.114574075479,0.11774863936529645,0.14895817851321588,1.345872200103828,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,B3,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.962609360342935,0.644687253848077,50.420088527059015,8614.41125491935,0.11619946357073196,0.14877856996788205,1.344432953841244,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,StrongLocal,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,5.002945168373391,0.643127535237701,53.12845598583862,9186.327286942618,0.1159910632948824,0.1487547568290758,1.3442303346106883,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,H_star,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,5.351669679476073,0.7082546734460403,71.78980448201243,12692.252349849648,0.1101962792493909,0.14812514632527377,1.3379209540015085,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_transfer,trial_0012_bite_001,trial_0012,transfer,psi0_plus_025,0.25,RobotSmooth,1.0,1.0,144.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6216587747920235,0.5639709788150845,31.8999463022175,5384.179677278665,0.16905375668882083,0.15778237035016848,1.2899348018971815,144.0,143.0,143.0,143.0,142.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,HumanGT,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,6.255895710678462,1.0750487932716393,33.69479317161223,5198.7795284438735,0.3672114968484941,0.2055034652088093,1.1321561661082065,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,B0,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.936695896584745,1.0395067769258002,27.185319482172527,4007.9846011372565,0.3672114968484941,0.2055034652088093,1.1321561661082065,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,B2,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.576843857753883,0.9897644879409254,27.325022120233562,4025.3992870379893,0.3672114968484941,0.2055034652088093,1.1321561661082065,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,B3,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.772809052551337,1.0165007507530828,40.03653689294821,6749.764249038178,0.3672114968484941,0.2055034652088093,1.1321561661082065,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,StrongLocal,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0103264196524275,1.0503451138766249,54.80842352090384,9561.541151926063,0.3672114968484941,0.2055034652088093,1.131457788640576,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,H_star,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,6.202828062478245,1.0782062829005645,74.75691981875235,13204.154410578161,0.3672114968484941,0.2055034652088093,1.1321561661082065,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_minus_025,-0.25,RobotSmooth,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.936695894624766,1.0395067774253657,27.185319907989367,4007.9847048604192,0.3672114968484941,0.2055034652088093,1.1321561661082065,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,HumanGT,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,6.08850117770282,1.0410376179587453,31.14716945372899,4771.475009978823,0.3259060518722805,0.19485693939522028,1.2205253148414479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,B0,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.704500618009451,0.9990395019720731,25.459222862788696,3731.356980050901,0.3259060518722805,0.19485693939522028,1.2205253148414479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,B2,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.492951742887401,0.9642556588975495,25.853366010424107,3794.847804559056,0.3259060518722805,0.19485693939522028,1.2205253148414479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,B3,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.675147655532886,0.9892709031250714,37.009967700021726,6197.635192439236,0.3259060518722805,0.19485693939522028,1.2205253148414479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,StrongLocal,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.88817838705037,1.0212166883145506,50.050756100800825,8672.381015031331,0.3259060518722805,0.19485693939522028,1.2198435794307692,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,H_star,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,6.030453426301122,1.0430632474698915,67.84987632185721,11948.160651306705,0.3259060518722805,0.19485693939522028,1.2205253148414479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_nominal,0.0,RobotSmooth,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.704500615776263,0.9990395018556798,25.459222716591395,3731.3569491004105,0.3259060518722805,0.19485693939522028,1.2205253148414479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single_strategy,trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,psi0_plus_025,0.25,HumanGT,1.0,1.0,102.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,5.967716309604591,1.0111133351973776,28.708687881881385,4363.9701893856745,0.2629493171281272,0.181775300883668,1.29365281597479,102.0,101.0,101.0,101.0,100.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
