scope,grouping,group,strategy_a,strategy_b,reported_strategy,support_frames,support_runs,joint_step_support_values,total_wrapped_joint_travel_rad,max_wrapped_joint_step_rad,velocity_support_values,rms_joint_velocity_rad_s,max_joint_velocity_rad_s,acceleration_support_values,rms_joint_acceleration_rad_s2,max_joint_acceleration_rad_s2,jerk_support_values,rms_joint_jerk_rad_s3,max_joint_jerk_rad_s3,branch_changes,joint_limit_margin_support_frames,joint_limit_margin_rad_count,joint_limit_margin_rad_mean,joint_limit_margin_rad_median,joint_limit_margin_rad_p05,joint_limit_margin_rad_p95,joint_limit_margin_rad_min,joint_limit_margin_rad_max
pairwise_common_success,overall,overall,B1,HumanGT,B1,30936,294,214494,1502.4922248039406,3.14146119538727,214494,4.9076405335348925,314.14611953872674,212506,637.8163808291462,62752.15702984996,210518,105127.5238958685,9412709.262782494,20,30936,30936,0.6279792686244677,0.6718854886276595,0.193768877667315,0.9335031952287141,0.00018105748675534272,1.1160904325020313
pairwise_common_success,overall,overall,B1,HumanGT,HumanGT,30936,294,214494,1344.342651477325,3.1178211268421117,214494,2.754634082138331,311.7821126842109,212506,324.8326685510859,30961.772327267212,210518,48408.464009607254,6190247.9558288185,16,30936,30936,0.612977489636911,0.6470270143956014,0.2505449653021643,0.8956787268020565,0.005228083920412185,1.074710124975569
pairwise_common_success,overall,overall,B2,B3,B2,31172,291,216167,1376.6942017039642,3.1313232125422106,216167,3.3994284992117825,313.13232125422076,214193,420.60890121261514,31490.221511224838,212219,64920.92304653209,6293600.479099562,21,31172,31172,0.5989684042231465,0.6323958948242486,0.22630049910296263,0.8829093378511175,0.0011552091871527281,1.046267990964198
pairwise_common_success,overall,overall,B2,B3,B3,31172,291,216167,1463.2738798814423,3.1390125550507126,216167,4.042384655375803,313.901255505071,214193,550.0816730460062,62730.739093758755,212219,90526.7664734996,9415338.61649333,28,31172,31172,0.5960882161444829,0.6293132215759558,0.2178537888267665,0.8792126445233835,0.0012046332676467486,1.0443771465693326
pairwise_common_success,overall,overall,B2,StrongLocal,B2,31169,292,216139,1366.1227301108697,3.1313232125422106,216139,3.265253133551335,313.13232125422076,214158,399.6874378548753,31490.221511224838,212177,61463.10915398598,6293600.479099562,19,31169,31169,0.5990185280746769,0.6324055686307419,0.22644580771973286,0.8829137829541476,0.0011552091871527281,1.046267990964198
pairwise_common_success,overall,overall,B2,StrongLocal,StrongLocal,31169,292,216139,1442.0471003648204,3.138916123306218,216139,3.8434308827534758,313.8916123306215,214158,509.9946429677625,61488.08209189291,212177,84206.02711061537,9236322.361698605,23,31169,31169,0.6032181994008771,0.639140121634524,0.22638314320711367,0.8858508479670391,0.0010663462958309111,1.0441464773029638
pairwise_common_success,overall,overall,B2,H_star,B2,31167,292,216125,1361.9396810892479,3.1313232125422106,216125,3.222215647029067,313.13232125422076,214144,395.4529088189067,31490.221511224838,212163,61161.08563166726,6293600.479099562,18,31167,31167,0.5990516705082173,0.6324195672750488,0.226677629905143,0.8829167463561675,0.0011552091871527281,1.046267990964198
pairwise_common_success,overall,overall,B2,H_star,H_star,31167,292,216125,1464.197991921835,3.140756721842512,216125,3.732931350774855,314.07567218425095,214144,468.43308059730896,31530.431793876505,212163,72828.30376403718,6291959.051051004,24,31167,31167,0.60049202961827,0.6324405962503967,0.22128984877049987,0.8878677019272351,0.0009819382004039312,1.0392683075140834
pairwise_common_success,overall,overall,B2,HumanGT,B2,31049,293,215292,1341.5184311982046,3.1313232125422106,215292,2.996129768561339,313.13232125422076,213304,380.9744569143802,31490.221511224838,211316,62088.29174696311,6293600.479099562,15,31049,31049,0.6008451171419872,0.6335487695483475,0.23350184206078428,0.8833146777466474,0.0011552091871527281,1.046267990964198
pairwise_common_success,overall,overall,B2,HumanGT,HumanGT,31049,293,215292,1334.5236388512008,3.1178211268421117,215292,2.6214375387931383,311.7821126842109,213304,308.49499864385086,30961.772327267212,211316,45944.33967690102,6190247.9558288185,12,31049,31049,0.6108735805989502,0.6455473650920496,0.24260185456628092,0.8955353498050083,0.001107492407420807,1.074710124975569
pairwise_common_success,overall,overall,B3,StrongLocal,B3,31171,292,216153,1457.5274382104233,3.1390125550507126,216153,3.980989118028201,313.901255505071,214172,540.681559448451,62730.739093758755,212191,88947.47630240906,9415338.61649333,27,31171,31171,0.5961022736385938,0.6293161903129554,0.2179001315471364,0.8792128146918243,0.0012046332676467486,1.0443771465693326
pairwise_common_success,overall,overall,B3,StrongLocal,StrongLocal,31171,292,216153,1445.7738102241528,3.138916123306218,216153,3.8717655029354217,313.8916123306215,214172,512.5218555197973,61488.08209189291,212191,84362.03054189704,9236322.361698605,24,31171,31171,0.6031816681032686,0.6390858598416853,0.22630658008172988,0.8858488937658857,0.0010663462958309111,1.0441464773029638
pairwise_common_success,overall,overall,B3,H_star,B3,31169,292,216139,1453.6383895146928,3.1390125550507126,216139,3.9517599397315593,313.901255505071,214158,538.1042606237824,62730.739093758755,212177,88776.35920825398,9415338.61649333,26,31169,31169,0.5961353810299114,0.6293379532866659,0.21800003825527892,0.8792131550287058,0.0012046332676467486,1.0443771465693326
pairwise_common_success,overall,overall,B3,H_star,H_star,31169,292,216139,1467.881406176803,3.140756721842512,216139,3.760879889573678,314.07567218425095,214158,471.0664500419829,31530.431793876505,212177,73001.44134303913,6291959.051051004,25,31169,31169,0.6004556214136814,0.6323997405682222,0.22110139700191628,0.8878631413260865,0.0004203168319323325,1.0392683075140834
pairwise_common_success,overall,overall,B3,HumanGT,B3,31049,293,215292,1428.4942150500117,3.1390125550507126,215292,3.7304437054106674,313.901255505071,213304,522.4715405826529,62730.739093758755,211316,88701.22959894178,9415338.61649333,22,31049,31049,0.5980215954608169,0.630417736993806,0.22435782826995218,0.8795424143150632,0.0012046332676467486,1.0443771465693326
pairwise_common_success,overall,overall,B3,HumanGT,HumanGT,31049,293,215292,1334.5236388512008,3.1178211268421117,215292,2.6214375387931383,311.7821126842109,213304,308.49499864385086,30961.772327267212,211316,45944.33967690102,6190247.9558288185,12,31049,31049,0.6108735805989502,0.6455473650920496,0.24260185456628092,0.8955353498050083,0.001107492407420807,1.074710124975569
