record_id,parent_bite_id,take,phase,usable,exclusion_reason,initial_tool_position_B_x,initial_tool_position_B_y,initial_tool_position_B_z,initial_tool_rotation_rotvec_x,initial_tool_rotation_rotvec_y,initial_tool_rotation_rotvec_z,initial_tool_orientation_B_r0c0,initial_tool_orientation_B_r0c1,initial_tool_orientation_B_r0c2,initial_tool_orientation_B_r1c0,initial_tool_orientation_B_r1c1,initial_tool_orientation_B_r1c2,initial_tool_orientation_B_r2c0,initial_tool_orientation_B_r2c1,initial_tool_orientation_B_r2c2,initial_valid_tool_sample_index,plate_position_B_x,plate_position_B_y,plate_position_B_z,mouth_proxy_position_B_x,mouth_proxy_position_B_y,mouth_proxy_position_B_z,valid_plate_fraction,finite_mouth_proxy_fraction,mouth_proxy_constant_within_record,mouth_proxy_max_deviation_m,segment_duration_s,valid_tool_pose_samples,total_samples,final_fork_to_mouth_proxy_distance_m,max_relative_rotation_rad
trial_0013_bite_008_transfer,trial_0013_bite_008,trial_0013,transfer,True,,-0.104444534,-0.050704107,0.102970697,1.9555005765775668,0.034475237213936125,2.3720013191675418,-0.18947919556104187,-0.037600682624448906,0.9811645239793967,0.06609973848943407,-0.9974881190131781,-0.02546128431914689,0.9796573171375638,0.060030334779405226,0.19148864166081406,0,-0.123714086463,0.111574126196,0.007604672654,0.020219263451,0.44649300453199997,0.336333476802,1.0,1.0,True,0.0,1.97,198,198,0.1799998869689032,0.36934188600565054
trial_0013_bite_008_withdrawal,trial_0013_bite_008,trial_0013,withdrawal,True,,0.04199994,0.264601201,0.351570278,-2.03400890600506,-0.10162505055339344,-2.3775375683513795,-0.15565732452097147,0.05058595908413827,0.9865150065085229,0.03377959698174671,-0.9978312106404772,0.05649614057181522,0.9872333747147752,0.0421181174234726,0.15361096326102128,0,-0.123714086463,0.111574126196,0.007604672654,0.020219263451,0.44649300453199997,0.336333476802,1.0,1.0,True,0.0,0.85,85,86,0.37406418700828603,1.5653027064041112
trial_0013_bite_009_transfer,trial_0013_bite_009,trial_0013,transfer,True,,-0.125556156,-0.043161847,0.101176009,1.9163100837859508,0.08868836949543184,2.248833010716241,-0.14944985585723358,-0.10189292643943691,0.9835052476351409,0.17902999407099873,-0.9810240913624246,-0.07443113185668704,0.9724263477545179,0.16495321672564278,0.16485579906291697,0,-0.123714086463,0.111574126196,0.007604672654,0.014145538674,0.408207031159,0.299134467257,1.0,1.0,True,0.0,1.57,158,158,0.17999991826621692,0.40404171867611555
trial_0013_bite_009_withdrawal,trial_0013_bite_009,trial_0013,withdrawal,True,,0.017699622,0.244282961,0.417362243,1.663088756657767,0.5396077484866898,2.236297233002433,-0.2836142086659137,-0.017339406417288122,0.9587816882001365,0.452672534108561,-0.883845337291358,0.11791944967671661,0.8453700713335797,0.46745776786082194,0.2585201689617981,0,-0.123714086463,0.111574126196,0.007604672654,0.014145538674,0.408207031159,0.299134467257,1.0,1.0,True,0.0,1.07,108,108,0.3337918805954695,1.0068081333126067
trial_0013_bite_010_transfer,trial_0013_bite_010,trial_0013,transfer,True,,-0.109811105,-0.032372154,0.10016153,1.9160906612706845,0.1602207998081315,2.446950501622744,-0.24153750842920696,0.04013217863069707,0.969561261736547,0.08663780535954008,-0.9942624661656531,0.06273785983500213,0.9665161781906672,0.09915420622720822,0.23667471492146985,0,-0.123714086463,0.111574126196,0.007604672654,0.0072009196749999995,0.41357489217800003,0.300874997727,1.0,1.0,True,0.0,1.34,135,135,0.17999998496783146,0.5599711976246233
trial_0013_bite_010_withdrawal,trial_0013_bite_010,trial_0013,withdrawal,True,,0.021269551,0.295025676,0.436760634,1.3734854572611799,0.7566161009269876,2.2117552677256653,-0.41894934405098616,-0.0704836580132229,0.9052698498637429,0.6101926687022554,-0.7601607464156878,0.22320516721340525,0.6724182881073865,0.6459006839768942,0.361477457467146,0,-0.123714086463,0.111574126196,0.007604672654,0.0072009196749999995,0.41357489217800003,0.300874997727,1.0,1.0,True,0.0,1.39,140,140,0.31323385367729195,0.8609896664759262
trial_0013_bite_011_transfer,trial_0013_bite_011,trial_0013,transfer,True,,-0.095468596,-0.035505243,0.133462593,-1.9770754774023342,-0.13914086654537483,-2.427923078952312,-0.2041311733225914,0.06176191651316698,0.9769933110040021,0.05025610462468222,-0.9960306718838937,0.07346580574983275,0.9776526929466799,0.06409653918223479,0.20021699637884166,0,-0.123714086463,0.111574126196,0.007604672654,0.01450566799,0.454281730795,0.337647477179,1.0,1.0,True,0.0,1.3,131,131,0.179999833418502,0.21368201837140924
trial_0013_bite_011_withdrawal,trial_0013_bite_011,trial_0013,withdrawal,True,,0.035298672,0.258556694,0.364540219,1.701207774333288,0.26423280303731383,2.518433541927135,-0.37519386803901367,0.021425748489276142,0.9266987097690371,0.1713810695551105,-0.9808936578281645,0.09206606883445573,0.9109654715652346,0.19336124051670395,0.3643533179233747,0,-0.123714086463,0.111574126196,0.007604672654,0.01450566799,0.454281730795,0.337647477179,1.0,1.0,True,0.0,1.17,118,118,0.34359860351264865,1.290764592163205
trial_0013_bite_012_transfer,trial_0013_bite_012,trial_0013,transfer,True,,-0.10479103,-0.042640332,0.081748858,-1.974203172583091,-0.016698221607700535,-2.3470869174328723,-0.16970088954913956,0.06401919110290871,0.9834140284014459,-0.05002052821999642,-0.9971610884534104,0.05628241671252402,0.9842253577523915,-0.03963971297750418,0.17242139748951638,0,-0.123714086463,0.111574126196,0.007604672654,0.015322769918,0.410631811635,0.3159607059,1.0,1.0,True,0.0,1.39,140,140,0.1800000458559419,0.1821980859529226
trial_0013_bite_012_withdrawal,trial_0013_bite_012,trial_0013,withdrawal,True,,0.011457403,0.202383384,0.364437073,1.5667065233584427,0.12244303061100695,2.5538296903767006,-0.44661119448662046,-0.07891624082703452,0.8912410829247963,0.1638191368639652,-0.9864763813151143,-0.005257328654650645,0.879603166977234,0.1436543631121835,0.45349938544881563,0,-0.123714086463,0.111574126196,0.007604672654,0.015322769918,0.410631811635,0.3159607059,1.0,1.0,True,0.0,0.98,99,99,0.5866852070148685,0.37487693818159645
trial_0014_bite_001_transfer,trial_0014_bite_001,trial_0014,transfer,True,,-0.041861966,-0.002323716,0.070419572,-1.8811110679865566,-0.000379851895534729,-2.0736320874662315,-0.06538876733608223,0.24847011853469073,0.9664299815825381,-0.24811603688312572,-0.9421342757832873,0.22543610765738625,0.9665209471851501,-0.22504578776253076,0.12325442005324963,0,-0.124505747277,0.111840687249,0.007031408633,0.035619020657999996,0.48872432489800005,0.343710689099,1.0,1.0,True,0.0,1.55,156,156,0.1799999598348552,0.25606437686454797
trial_0014_bite_001_withdrawal,trial_0014_bite_001,trial_0014,withdrawal,True,,0.072836734,0.282250404,0.301712632,-1.8677479816703884,0.10526082587274377,-2.259365870392947,-0.17627981310332752,0.11406823458166726,0.9777084766696449,-0.204477084419265,-0.9758394910245606,0.0769831780606877,0.9628678774575735,-0.18634839848077173,0.19534514312876788,0,-0.124505747277,0.111840687249,0.007031408633,0.035619020657999996,0.48872432489800005,0.343710689099,1.0,1.0,True,0.0,0.97,98,98,0.5626712555535714,0.2055100381457569
trial_0014_bite_002_transfer,trial_0014_bite_002,trial_0014,transfer,True,,-0.076744691,-0.022714298,0.101585843,-1.913689327270997,-0.20809002633404247,-2.308631538235397,-0.18388637844436387,0.19165877519346763,0.9640812796201138,-0.016174046524053243,-0.9812636665051696,0.19198962736530625,0.9828144280797134,0.019711181805544598,0.18354091987939586,0,-0.124505747277,0.111840687249,0.007031408633,0.018892239478000002,0.465197148956,0.348839214596,1.0,1.0,True,0.0,1.73,174,174,0.18000015158853142,0.28807543141981473
trial_0014_bite_002_withdrawal,trial_0014_bite_002,trial_0014,withdrawal,True,,0.044011928,0.313803136,0.415563822,1.6932779515209535,0.3041955329401,2.562811495882956,-0.3970847924853812,0.06249084740810132,0.915651987147442,0.1535941208569488,-0.9790841603044718,0.13342808204822795,0.9048383908826056,0.19362102424867256,0.37918120385097176,0,-0.124505747277,0.111840687249,0.007031408633,0.018892239478000002,0.465197148956,0.348839214596,1.0,1.0,True,0.0,1.08,109,109,0.40422323889174555,1.1149368496039138
trial_0014_bite_003_transfer,trial_0014_bite_003,trial_0014,transfer,True,,-0.084204614,-0.007457581,0.088900886,-1.924984853591718,-0.2869017036135312,-2.2510763956489015,-0.15510108820839075,0.24874352656400212,0.956070243459693,-0.000983017430474964,-0.9678201342866124,0.25164105655909,0.9878981152493937,0.03808996799614478,0.15035447524017465,0,-0.124505747277,0.111840687249,0.007031408633,0.002889753582,0.452047153146,0.349230783138,1.0,1.0,True,0.0,1.31,132,132,0.1800000155693149,0.3787122498522263
trial_0014_bite_003_withdrawal,trial_0014_bite_003,trial_0014,withdrawal,True,,0.06388738,0.273627698,0.338597685,-1.7579844470555566,-0.04558847604429672,-2.2171502674970323,-0.19858852782535075,0.2597993755189867,0.9450221590503076,-0.22073360595553726,-0.9513097993408586,0.21514260591505668,0.954902755163072,-0.16587329549388097,0.24626566554023355,0,-0.124505747277,0.111840687249,0.007031408633,0.002889753582,0.452047153146,0.349230783138,1.0,1.0,True,0.0,1.01,102,102,0.38815557114519267,1.6799176290087907
trial_0014_bite_004_transfer,trial_0014_bite_004,trial_0014,transfer,True,,-0.108568259,-0.013771329,0.104685761,-1.9658218095706665,-0.05144726297514207,-2.290356166681285,-0.14752500448934328,0.11508285360250485,0.982340221031962,-0.07085728197191243,-0.9918852488911314,0.10555992906274295,0.9865169124966751,-0.05403322902513663,0.1544823340034225,0,-0.124505747277,0.111840687249,0.007031408633,0.018959422546,0.471862726163,0.350018748021,1.0,1.0,True,0.0,1.11,112,112,0.17999990975289065,0.2599475426482597
trial_0014_bite_004_withdrawal,trial_0014_bite_004,trial_0014,withdrawal,True,,0.051127076,0.298469961,0.381420434,-1.678223929045532,0.004888612589518694,-2.5944493733052156,-0.4090830885117076,0.04164721916300693,0.9115462335118888,-0.045082088225691874,-0.998660441468861,0.02539543199928504,0.9113828131004739,-0.030705565964623538,0.4104126413792085,0,-0.124505747277,0.111840687249,0.007031408633,0.018959422546,0.471862726163,0.350018748021,1.0,1.0,True,0.0,0.94,95,95,0.3796067908798143,1.3856053150039687
trial_0014_bite_005_transfer,trial_0014_bite_005,trial_0014,transfer,True,,-0.115736507,0.00644393,0.07945922,2.0181113970148123,0.27924945702897636,2.3257221888196455,-0.1472229049081559,0.08045257731283467,0.9858259476571546,0.15520595569221052,-0.9824604730101343,0.10335632680378684,0.9768503097138641,0.16822247702499793,0.13215396564425289,0,-0.124505747277,0.111840687249,0.007031408633,-0.001928268996,0.455777114719,0.354453011606,1.0,1.0,True,0.0,1.23,124,124,0.18000001669683566,0.4030896772678557
trial_0014_bite_005_withdrawal,trial_0014_bite_005,trial_0014,withdrawal,True,,0.033121157,0.262272805,0.360223919,-1.8872415343841928,0.011899196584124801,-2.3611391907530885,-0.21605938813175102,0.0877430014265393,0.9724296923175453,-0.09753960865732153,-0.9929113771627265,0.06791923029447915,0.971495942113558,-0.08017582429560838,0.22308624264039645,0,-0.124505747277,0.111840687249,0.007031408633,-0.001928268996,0.455777114719,0.354453011606,1.0,1.0,True,0.0,0.61,62,62,0.371056545099527,1.381420122316925
trial_0014_bite_006_transfer,trial_0014_bite_006,trial_0014,transfer,True,,-0.100270405,-0.002541247,0.100590497,-2.0597833608263194,-0.17161091578693966,-2.331584032820452,-0.1257888967325847,0.0920779407569705,0.9877746738425495,0.05353664750864773,-0.9936024064676976,0.09943885173881949,0.9906114176771506,0.06539044798405924,0.12005460624278479,0,-0.124505747277,0.111840687249,0.007031408633,-0.003244960889,0.425289443136,0.338390333069,1.0,1.0,True,0.0,0.9,91,91,0.17999982096082193,0.27512757842339464
trial_0014_bite_006_withdrawal,trial_0014_bite_006,trial_0014,withdrawal,True,,0.018623922,0.24035491,0.336458206,-1.8175688650556947,0.1092387440998644,-2.415835244182155,-0.27372450108629975,0.049506086917624134,0.9605332086206915,-0.13599319444129926,-0.9906333732897925,0.012303283713612473,0.9521453400456819,-0.12725826921104705,0.2778931167674029,0,-0.124505747277,0.111840687249,0.007031408633,-0.003244960889,0.425289443136,0.338390333069,1.0,1.0,True,0.0,0.8,81,81,0.4344977320276513,0.9207373723770426
trial_0014_bite_007_transfer,trial_0014_bite_007,trial_0014,transfer,True,,-0.107598096,0.00379585,0.086295709,2.0153002083663405,0.25086312849689846,2.3952345610320958,-0.17630567163432814,0.10155067605061756,0.9790831273917611,0.10351487927167274,-0.9872359642188232,0.12103644377749151,0.9788774080133528,0.12268908324131117,0.16354329376182672,0,-0.124505747277,0.111840687249,0.007031408633,-0.024352869104,0.431915539927,0.34089525403800003,1.0,1.0,True,0.0,1.1,111,111,0.1799998261274221,0.2811272260118967
trial_0014_bite_007_withdrawal,trial_0014_bite_007,trial_0014,withdrawal,True,,0.010374987,0.245735988,0.336424142,-1.8573126048612831,0.06087563440620142,-2.3694024919164836,-0.23385810418090514,0.07746973820168895,0.9691794605602593,-0.1271357691989891,-0.9906982512160286,0.0485125883424526,0.9639226542099187,-0.11187231427151517,0.24153198960063454,0,-0.124505747277,0.111840687249,0.007031408633,-0.024352869104,0.431915539927,0.34089525403800003,1.0,1.0,True,0.0,0.85,86,86,0.3076425016510131,1.390576410972939
trial_0014_bite_008_transfer,trial_0014_bite_008,trial_0014,transfer,True,,-0.084393479,0.012702273,0.08717674,-2.044409140451506,-0.2952967077492075,-2.3253663086862857,-0.13564358045453784,0.14814885950071977,0.9796186679060939,0.1014071459872663,-0.9814882137259967,0.16247300409504967,0.9855543667521295,0.1213787532708619,0.11810922246048633,0,-0.124505747277,0.111840687249,0.007031408633,-0.02110777215,0.44493376042800004,0.342727403193,1.0,1.0,True,0.0,0.93,94,94,0.1799999833678922,0.3058328052756231
trial_0014_bite_008_withdrawal,trial_0014_bite_008,trial_0014,withdrawal,True,,0.009956088,0.254166424,0.335962862,-1.9902886415355194,-0.011194870457420117,-2.24115979950659,-0.1123663629203134,0.11240458245094015,0.987288716803798,-0.10253596085311145,-0.989588843429996,0.10099652316199764,0.9883623714083765,-0.0898839852416019,0.12272201098864807,0,-0.124505747277,0.111840687249,0.007031408633,-0.02110777215,0.44493376042800004,0.342727403193,1.0,1.0,True,0.0,0.73,74,74,0.36532987122309873,1.5448642321259325
trial_0014_bite_009_transfer,trial_0014_bite_009,trial_0014,transfer,True,,-0.113528758,0.008193629,0.101808921,-1.9977003905809059,-0.404162994437931,-2.332517401672687,-0.16756413754377192,0.20137454314824652,0.965075413209272,0.13506006756558003,-0.9649973726224546,0.2248084717730643,0.9765659414286334,0.1680129881991112,0.13450129307189748,0,-0.124505747277,0.111840687249,0.007031408633,-0.002141581618,0.460872658335,0.347590758788,1.0,1.0,True,0.0,1.13,114,114,0.17999986989998829,0.4483987962764175
trial_0014_bite_009_withdrawal,trial_0014_bite_009,trial_0014,withdrawal,True,,0.033999406,0.27594164,0.320994943,-1.8323934296071616,0.04673984122639873,-2.2399445452201587,-0.18015779958007272,0.16927026121097088,0.9689637485066385,-0.20954311881085547,-0.9690747459103214,0.13032965202848423,0.9610592326227797,-0.1795597825472502,0.21005579230789656,0,-0.124505747277,0.111840687249,0.007031408633,-0.002141581618,0.460872658335,0.347590758788,1.0,1.0,True,0.0,0.51,52,52,0.4110824669799401,1.0058624640970761
trial_0014_bite_010_transfer,trial_0014_bite_010,trial_0014,transfer,True,,-0.128926069,-0.001575422,0.079959378,1.9018057111182511,0.3393826056244735,2.409087824772245,-0.24051827225101333,0.09348615415241306,0.9661321336624608,0.17706476153803002,-0.974424018670216,0.13836871777995033,0.9543579155300532,0.2043481607951934,0.21781367781834493,0,-0.124505747277,0.111840687249,0.007031408633,-0.0023971288140000003,0.476757610404,0.358004779876,1.0,1.0,True,0.0,1.23,124,124,0.17999998446205417,0.4064030571402959
trial_0014_bite_010_withdrawal,trial_0014_bite_010,trial_0014,withdrawal,True,,0.029261161,0.281727821,0.351828575,-1.848059274192253,-0.07870239637390122,-2.322782685270411,-0.2162036076868026,0.16684870037856406,0.9619862323366147,-0.1013512081066632,-0.983802360972569,0.147854141504792,0.9710735979515308,-0.06553186802452204,0.2296119370474576,0,-0.124505747277,0.111840687249,0.007031408633,-0.0023971288140000003,0.476757610404,0.358004779876,1.0,1.0,True,0.0,0.76,77,77,0.3722462096784469,1.408265498224306
trial_0014_bite_011_transfer,trial_0014_bite_011,trial_0014,transfer,True,,-0.113673732,0.004236408,0.094677396,1.9857525685218853,0.19776187098794484,2.2786051783695775,-0.13676902509274708,0.0007565895107663201,0.9906026758229014,0.1699194825898837,-0.985160453211874,0.02421261786263569,0.9759209000792873,0.17163423026799757,0.13461087544751446,0,-0.124505747277,0.111840687249,0.007031408633,0.00084485084,0.452971121857,0.360155762682,1.0,1.0,True,0.0,1.3,131,131,0.1799998580829589,0.2770704071273818
trial_0014_bite_011_withdrawal,trial_0014_bite_011,trial_0014,withdrawal,True,,0.013245858,0.262979895,0.362574995,-1.829536589034059,0.05144017435005482,-2.4672347252622666,-0.28906579201719207,0.03593793038399154,0.9566344302005805,-0.07577972831421703,-0.9970183223163727,0.01455670780326529,0.9543051926203154,-0.06828565094631217,0.29092725759670834,0,-0.124505747277,0.111840687249,0.007031408633,0.00084485084,0.452971121857,0.360155762682,1.0,1.0,True,0.0,0.8,81,81,0.3671780353197859,1.330801364905307
trial_0014_bite_012_transfer,trial_0014_bite_012,trial_0014,transfer,True,,-0.132102907,0.021590214,0.077546634,-2.0826258446702677,-0.13868988190186582,-2.263129530574761,-0.08371648727721975,0.10709739287310545,0.9907177691945104,0.014676709208945315,-0.9939674648374658,0.10868888191244677,0.9963815253028127,0.0236395280064014,0.08163962733180131,0,-0.124505747277,0.111840687249,0.007031408633,-0.003275222311,0.43669987932,0.352267580088,1.0,1.0,True,0.0,1.02,103,103,0.17999991072264035,0.2247250968332807
trial_0014_bite_012_withdrawal,trial_0014_bite_012,trial_0014,withdrawal,True,,0.02446555,0.26044026,0.352264166,-1.8787664313257826,-0.00102631006249445,-2.3263103758310058,-0.2035550358638243,0.11773416123247177,0.9719588544034996,-0.11687650760485829,-0.9885665169523958,0.09526869124061713,0.9720623587736379,-0.09420673457611656,0.2149880504026594,0,-0.124505747277,0.111840687249,0.007031408633,-0.003275222311,0.43669987932,0.352267580088,1.0,1.0,True,0.0,1.03,104,104,0.31556062905639204,1.5531505878912335
trial_0014_bite_013_transfer,trial_0014_bite_013,trial_0014,transfer,True,,-0.121993944,0.013871886,0.081863664,1.969722085200801,0.327406595979049,2.386261887029534,-0.19821869600330042,0.11009818417491862,0.9739546901145542,0.1562946853027002,-0.9774064789339288,0.14229738677891998,0.9676163082032471,0.1804299442425379,0.176532476671443,0,-0.124505747277,0.111840687249,0.007031408633,-0.014504522493,0.41489221886399996,0.340393388563,1.0,1.0,True,0.0,1.07,108,108,0.17999999376580092,0.3914140686762135
trial_0014_bite_013_withdrawal,trial_0014_bite_013,trial_0014,withdrawal,True,,0.012376666,0.230588794,0.328095078,-1.9220872301949872,0.03877907144632207,-2.287361119759421,-0.16548811073061656,0.10054339814373123,0.9810732441038859,-0.13374156195452808,-0.987887803792105,0.07868215633023146,0.9771012638477009,-0.11818930665894872,0.17693051737533208,0,-0.124505747277,0.111840687249,0.007031408633,-0.014504522493,0.41489221886399996,0.340393388563,1.0,1.0,True,0.0,1.14,115,115,0.3731285706592443,1.3027623389709868
trial_0014_bite_014_transfer,trial_0014_bite_014,trial_0014,transfer,True,,-0.128842682,-0.026723566,0.083687514,2.0303607273046103,0.07379794405483402,2.3538172927017342,-0.146940592722755,0.006609330067004898,0.989123237501956,0.055365621617602834,-0.9983550265674255,0.014895934695460786,0.9875946082037821,0.05695224037402202,0.1463329496839237,0,-0.124505747277,0.111840687249,0.007031408633,-0.005556106581,0.43314269034400005,0.350948848163,1.0,1.0,True,0.0,1.28,129,129,0.18000001709892444,0.38241034281959224
trial_0014_bite_014_withdrawal,trial_0014_bite_014,trial_0014,withdrawal,True,,0.031218741,0.250592351,0.324286729,-1.835441379401377,0.0019693771771729335,-2.1931638388944994,-0.15301702500913011,0.2123387996638924,0.9651414529563285,-0.21407177599595156,-0.9605750805010098,0.17739444591761505,0.9647585525815743,-0.1794651745542179,0.1924400850730682,0,-0.124505747277,0.111840687249,0.007031408633,-0.005556106581,0.43314269034400005,0.350948848163,1.0,1.0,True,0.0,1.05,106,106,0.3062268074176226,1.871875869903237
trial_0014_bite_015_transfer,trial_0014_bite_015,trial_0014,transfer,True,,-0.108153582,0.003880698,0.079862081,-2.0644669457963936,-0.3120886342149338,-2.145509467494973,-0.04321488776421764,0.24854591069981646,0.9676556224969319,0.037433930420383565,-0.9674774955526809,0.2501719337823376,0.9983642493242674,0.04703430528360408,0.03250538105730766,0,-0.124505747277,0.111840687249,0.007031408633,-0.027161847568,0.414094512378,0.336737759939,1.0,1.0,True,0.0,1.29,130,130,0.17999991259404685,0.27314367405979095
trial_0014_bite_015_withdrawal,trial_0014_bite_015,trial_0014,withdrawal,True,,0.010517028,0.240462586,0.322845101,-2.2357207036809874,0.014041661713576577,-1.9964393718973867,0.11729695129829604,0.08875507749133396,0.9891228242415765,-0.10265930744038632,-0.9895787584833418,0.1009700319621043,0.9877765394116149,-0.11338614103176559,-0.10696303665257062,0,-0.124505747277,0.111840687249,0.007031408633,-0.027161847568,0.414094512378,0.336737759939,1.0,1.0,True,0.0,1.05,106,106,0.266136071407409,1.8586656473991683
trial_0014_bite_016_transfer,trial_0014_bite_016,trial_0014,transfer,True,,-0.123256013,0.006229511,0.077122614,-2.08742221542521,-0.2661677398258497,-2.202015695134057,-0.05819130683271437,0.18863658052625634,0.9803213821479477,0.05037539376286698,-0.9801795424619197,0.1915995413417741,0.9970336461285232,0.06053350333908741,0.047535286484460204,0,-0.124505747277,0.111840687249,0.007031408633,-0.028556868552,0.430729112344,0.341615813144,1.0,1.0,True,0.0,1.36,137,137,0.17999996806894958,0.25412807018364797
trial_0014_bite_016_withdrawal,trial_0014_bite_016,trial_0014,withdrawal,True,,0.003374264,0.229947403,0.325902939,-1.8397295566516272,0.0611389899514321,-2.371418037765436,-0.24278974598974565,0.08507725536796308,0.9663410370367647,-0.13475879983382266,-0.9894463600238094,0.053253793320124226,0.9606733082112685,-0.11729348342806256,0.2516923392472014,0,-0.124505747277,0.111840687249,0.007031408633,-0.028556868552,0.430729112344,0.341615813144,1.0,1.0,True,0.0,0.93,94,94,0.2597593608725874,1.6772725868182021
trial_0014_bite_017_transfer,trial_0014_bite_017,trial_0014,transfer,True,,-0.115810409,0.025322141,0.096144684,-1.9743056174372762,-0.3471617870159257,-2.371705927799702,-0.19120460210743606,0.16975330612043,0.9667598539420847,0.11445321989688384,-0.9743570107301917,0.1937237107226708,0.9748544817500574,0.14768964317821698,0.16687273207363246,0,-0.124505747277,0.111840687249,0.007031408633,-0.029612553636000002,0.468223456721,0.353823176128,1.0,1.0,True,0.0,1.2,121,121,0.180000025952269,0.38265005730069096
trial_0014_bite_017_withdrawal,trial_0014_bite_017,trial_0014,withdrawal,True,,0.032517236,0.302290469,0.350772709,-1.7918339374010996,-0.07977547299449685,-2.2888610098476883,-0.22374987966456739,0.21561885138784603,0.9504969764687721,-0.1489191781371646,-0.9713345310018366,0.1852897926664972,0.9632025071256007,-0.10008865974538805,0.2494457665652574,0,-0.124505747277,0.111840687249,0.007031408633,-0.029612553636000002,0.468223456721,0.353823176128,1.0,1.0,True,0.0,0.98,99,99,0.28466289019945357,1.7575510260042966
trial_0014_bite_018_transfer,trial_0014_bite_018,trial_0014,transfer,True,,-0.118610308,0.031126261,0.093268901,1.773443708122301,0.28045306621687177,2.5283938772812413,-0.3453438254818342,0.07035366412164232,0.935835457837665,0.13644163407285925,-0.9828270526779783,0.12423632727928957,0.9285048856592522,0.17059116761713633,0.3298140852630792,0,-0.124505747277,0.111840687249,0.007031408633,-0.013314379648999999,0.434309816587,0.352408436476,1.0,1.0,True,0.0,1.55,156,156,0.17999988102216097,0.3764547472598036
trial_0014_bite_018_withdrawal,trial_0014_bite_018,trial_0014,withdrawal,True,,0.015452119,0.24299176,0.329905957,-1.6521756331327302,0.047402346821112995,-2.4835395213901674,-0.37790999396301617,0.11376247287271168,0.9188264995246703,-0.14874140662988,-0.9869913374925495,0.06102535266947162,0.91381619071706,-0.11360545532919719,0.38991508063013924,0,-0.124505747277,0.111840687249,0.007031408633,-0.013314379648999999,0.434309816587,0.352408436476,1.0,1.0,True,0.0,0.85,86,86,0.25453616916034916,1.5491344200301747
trial_0014_bite_019_transfer,trial_0014_bite_019,trial_0014,transfer,True,,-0.116389863,0.015528749,0.099048212,1.8050705814112695,0.08012061054284855,2.5249006870023134,-0.32354803150761013,8.653416360582256e-05,0.9462117436490574,0.05990396211487181,-0.9979920794597393,0.0205748550071633,0.9443136060814178,0.06333878628032208,0.3228931890301267,0,-0.124505747277,0.111840687249,0.007031408633,-0.017842441832,0.403250174448,0.346853807715,1.0,1.0,True,0.0,1.26,127,127,0.17999996015288308,0.262154839604024
trial_0014_bite_019_withdrawal,trial_0014_bite_019,trial_0014,withdrawal,True,,0.007601015,0.228325814,0.35488835,-1.7147708264811872,-0.017211177053118008,-2.55771998980159,-0.37849457785134777,0.057847137877633015,0.9237941129799954,-0.04540983942285254,-0.9980038640612696,0.043888880167599315,0.9244889404534384,-0.025337639158794223,0.38036588046397896,0,-0.124505747277,0.111840687249,0.007031408633,-0.017842441832,0.403250174448,0.346853807715,1.0,1.0,True,0.0,1.03,104,104,0.26064879044072176,1.41241086449488
trial_0014_bite_020_transfer,trial_0014_bite_020,trial_0014,transfer,True,,-0.114217222,0.039632477,0.093299121,1.6745172309652263,0.5176222606269789,2.5604955168158012,-0.41700517343513793,0.14807366771765557,0.8967613251344931,0.21189153337375655,-0.9436163541559391,0.25434259229230866,0.8838600926689976,0.2960783090638264,0.3621173449160598,0,-0.124505747277,0.111840687249,0.007031408633,-0.033012400845999997,0.371104031474,0.318911098267,1.0,1.0,True,0.0,1.56,157,157,0.17999998344430196,0.5875859363799801
trial_0014_bite_020_withdrawal,trial_0014_bite_020,trial_0014,withdrawal,True,,0.003923831,0.182043046,0.315091819,-1.8393993473816068,0.0020453927271262082,-2.353785468516971,-0.23432732984377297,0.12028773203676578,0.9646872881974442,-0.1219641372144748,-0.9881128342170532,0.09358299038324765,0.9644767761443592,-0.09572820053147074,0.24621263148179484,0,-0.124505747277,0.111840687249,0.007031408633,-0.033012400845999997,0.371104031474,0.318911098267,1.0,1.0,True,0.0,1.03,104,104,0.1849648238057268,1.7219618346892476
trial_0014_bite_021_transfer,trial_0014_bite_021,trial_0014,transfer,True,,-0.108694158,0.000683266,0.08935152,-1.9590337826312902,-0.1015262439872181,-2.2884602389042064,-0.15046465557166747,0.1400951416499281,0.9786387171524467,-0.052881817612192294,-0.9896317667501241,0.13353830763140298,0.9872000307889636,-0.03165939868530304,0.15631308865592386,0,-0.124505747277,0.111840687249,0.007031408633,-0.034466552912,0.416466433587,0.34504790659100004,1.0,1.0,True,0.0,2.04,205,205,0.1799998530030705,0.2025738657225818
trial_0014_bite_021_withdrawal,trial_0014_bite_021,trial_0014,withdrawal,True,,-0.010561121,0.217421904,0.336090982,-1.767665397454869,0.08412075214880829,-2.4343764112538753,-0.30437959701751716,0.0737356105462846,0.9496926453631305,-0.13911539256525557,-0.9897506125788061,0.03225883524389839,0.9423375024219661,-0.12229793390423566,0.31151765101176293,0,-0.124505747277,0.111840687249,0.007031408633,-0.034466552912,0.416466433587,0.34504790659100004,1.0,1.0,True,0.0,0.98,99,99,0.49972125836222664,0.6886319541813012
