scope,grouping,group,strategy,source_valid_frames,attempted_frames,SUCCESS_EXACT,success_percent,continuous_frame_percent,continuity_violations,JOINT_LIMIT,NO_VALID_BRANCH,NO_FEASIBLE_PSI,INPUT_NOT_SOLVED,other_status,clean_wrapped_delta_q_rad_support_values,clean_wrapped_delta_q_rad_p95,clean_wrapped_delta_q_rad_max,clean_wrapped_delta_q_rad_rms,clean_joint_velocity_rad_s_support_values,clean_joint_velocity_rad_s_p95,clean_joint_velocity_rad_s_max,clean_joint_velocity_rad_s_rms,clean_joint_acceleration_rad_s2_support_values,clean_joint_acceleration_rad_s2_p95,clean_joint_acceleration_rad_s2_max,clean_joint_acceleration_rad_s2_rms,clean_joint_jerk_rad_s3_support_values,clean_joint_jerk_rad_s3_p95,clean_joint_jerk_rad_s3_max,clean_joint_jerk_rad_s3_rms,joint_limit_margin_rad_count,joint_limit_margin_rad_min,joint_limit_margin_rad_mean,joint_limit_margin_rad_p95,joint_limit_margin_rad_max,total_wrapped_joint_travel_rad,continuous_segments,longest_continuous_segment_frames,clean_branch_changes,clean_search_branch_changes,search_attempted_frames,local_selected_frames,local_candidate_selected_percent,global_recovery_frames,global_recovery_percent,no_feasible_psi_frames,average_candidates_evaluated_among_search_attempts,chosen_abs_delta_psi_rad_count,chosen_abs_delta_psi_rad_min,chosen_abs_delta_psi_rad_mean,chosen_abs_delta_psi_rad_p95,chosen_abs_delta_psi_rad_max,total_psi_travel_rad,candidate_SUCCESS_EXACT,candidate_JOINT_LIMIT,candidate_NO_VALID_BRANCH,candidate_other_status
clean_motion,phase,transfer,B3,18107,18107,17183,94.89700115977246,99.91270441715649,15,0,924,0,0,0,119210,0.011202199300805571,0.4576930690170524,0.008127422119606204,119210,1.1202199300805562,45.7693069017052,0.8127422119606209,118202,58.16909416311278,3204.9310038364383,46.328326893084345,117215,9804.207980614578,392019.491224071,6274.451403106762,17183,0.0012046332676467486,0.6042144212507593,0.8738382888631846,1.0443771465693326,511.8121093902935,153,332,17025,4,,,,,,,,,,,,,,,,,
clean_motion,phase,transfer,StrongLocal,18107,18107,17188,94.92461478986027,99.89527577379567,18,0,919,0,0,0,119217,0.01119002636564348,0.4458482544967448,0.007974495465823033,119217,1.119002636564347,44.58482544967444,0.7974495465823032,118202,59.70736731965371,3439.729514346264,48.192641642862995,117201,10130.023417237206,560959.3837535364,6972.771865437322,17188,0.0010663462958309111,0.6098741493352793,0.8732416734329961,1.041864918860412,511.84807891932144,157,332,17023,5,,,,,,,,,,,,,,,,,
clean_motion,phase,transfer,H_star,18107,18107,17184,94.90252388579002,99.9185288640596,14,0,923,0,0,0,119217,0.011567723929109696,0.4187264326654181,0.008095374621280144,119217,1.1567723929109683,41.8726432665427,0.8095374621280148,118209,78.82211743653991,3253.4495055690963,55.90299209980019,117201,13633.996299827088,456584.0002910668,8532.151589384745,17184,0.0012467220398724166,0.6066198079313668,0.8785051079160215,1.0392683075140834,527.2056576790125,153,332,17025,4,,,,,,,,,,,,,,,,,
clean_motion,phase,transfer,HumanGT,18107,18107,17180,94.88043298171978,99.92433061699651,13,0,927,0,0,0,119196,0.010801913797209295,0.4344009341297679,0.00800446329340528,119196,1.0801913797209286,43.44009341297675,0.8004463293405278,118195,47.03280636040165,3273.9072220033477,44.64329228028395,117208,7744.791177986176,343410.15964745474,5327.882927975413,17180,0.011161271262137618,0.6043610199208767,0.8681334464680714,1.062241049116233,491.35035322002,152,332,17019,2,,,,,,,,,,,,,,,,,
clean_motion,phase,transfer,RobotSmooth,18107,17292,17273,95.39404650135307,99.98263185318126,3,0,0,19,815,0,119945,0.011753607996112511,0.41716152616526303,0.007719487579201123,119945,1.17536079961125,41.716152616526266,0.7719487579201114,119000,42.96176628758944,4979.384596945601,73.6520013166837,118055,6945.689335986563,944692.4393732321,12302.548932194308,17273,0.056434705275618224,0.646682221750948,0.929431723683637,1.0929380256907408,527.7754370581639,138,332,7,0,17157.0,17138.0,99.88925802879291,0.0,0.0,19.0,9.035437430786269,17138.0,0.0,0.00040844906056715943,0.0,0.3999999999999999,6.999999999999978,153511.0,207.0,1303.0,0.0
clean_motion,phase,withdrawal,B0,14109,14109,13714,97.20036855907577,99.83957999124982,22,318,77,0,0,0,94759,0.027843266037440098,0.32157701013255213,0.01281726958849448,94759,2.7843266037440073,32.15770101325523,1.281726958849448,93632,65.5058780458458,2228.338976270923,36.19325779384542,92526,8634.78462060938,296825.28834736766,4951.3873032631145,13714,1.0969169156105352e-05,0.5563748656512102,0.8881390520014569,1.032735259595102,789.4390639378603,177,227,13531,4,,,,,,,,,,,,,,,,,
clean_motion,phase,withdrawal,B1,14109,14109,13759,97.51931391310511,99.84737262882477,21,273,77,0,0,0,95081,0.027877588098295547,0.3168115121446373,0.012926930220043466,95081,2.787758809829552,31.681151214463746,1.2926930220043467,93989,67.02507920034846,2181.253804490551,37.555085743252235,92897,8810.901026573694,286838.6208092748,5029.615297888407,13759,0.00018105748675534272,0.5773478567815318,0.9078704145842825,1.0343154993347756,790.2220489954213,176,227,13580,1,,,,,,,,,,,,,,,,,
clean_motion,phase,withdrawal,B2,14109,14109,13991,99.16365440498971,99.93567293259953,9,41,77,0,0,0,96803,0.02623368917445554,0.32270865708215624,0.012331536005257153,96803,2.623368917445552,32.27086570821564,1.2331536005257153,95760,66.98509737169404,2239.2897581184993,37.27633875766562,94731,8911.916990283393,293630.4598764618,5070.965445406246,13991,0.0005470195868380046,0.5867957898631859,0.8830914460139823,1.0337573887535836,771.6693574843113,162,227,13825,1,,,,,,,,,,,,,,,,,
clean_motion,phase,withdrawal,B3,14109,14109,13991,99.16365440498971,99.90708312486599,13,41,77,0,0,0,96775,0.027169566660849576,0.3252013934305831,0.012747214872516673,96775,2.7169566660849553,32.520139343058325,1.274721487251667,95704,85.11371234989356,2283.2605544497137,47.39111740869361,94654,12492.226917460574,278926.7836453651,7059.23437173789,13991,0.002431292832334897,0.5860277851677486,0.8825817096495925,1.0410250452552443,805.7401534670416,166,227,13821,4,,,,,,,,,,,,,,,,,
clean_motion,phase,withdrawal,StrongLocal,14109,14109,13990,99.15656673045574,99.91422444603288,12,42,77,0,0,0,96775,0.027039853499099046,0.3164210560880632,0.012720750498213175,96775,2.7039853499099027,31.642105608806336,1.2720750498213176,95718,88.83381810074289,2200.918545203524,47.68399998999289,94675,13474.593869370143,286278.64670863014,7258.505491532556,13990,0.0018121849195633644,0.5947841129785311,0.894181709415808,1.0441464773029638,800.5912744383913,165,227,13820,2,,,,,,,,,,,,,,,,,
