scope,grouping,group,strategy_a,strategy_b,solver_common_success_frames,clean_common_frames,clean_common_intervals,strategy_a_continuity_violations,strategy_b_continuity_violations,violations_difference_a_minus_b,strategy_a_travel_support_values,strategy_a_travel_total,strategy_a_travel_rms,strategy_a_travel_p95,strategy_a_travel_max,strategy_b_travel_support_values,strategy_b_travel_total,strategy_b_travel_rms,strategy_b_travel_p95,strategy_b_travel_max,travel_difference_a_minus_b,strategy_a_velocity_support_values,strategy_a_velocity_total,strategy_a_velocity_rms,strategy_a_velocity_p95,strategy_a_velocity_max,strategy_b_velocity_support_values,strategy_b_velocity_total,strategy_b_velocity_rms,strategy_b_velocity_p95,strategy_b_velocity_max,rms_velocity_difference_a_minus_b,strategy_a_acceleration_support_values,strategy_a_acceleration_total,strategy_a_acceleration_rms,strategy_a_acceleration_p95,strategy_a_acceleration_max,strategy_b_acceleration_support_values,strategy_b_acceleration_total,strategy_b_acceleration_rms,strategy_b_acceleration_p95,strategy_b_acceleration_max,rms_acceleration_difference_a_minus_b,strategy_a_jerk_support_values,strategy_a_jerk_total,strategy_a_jerk_rms,strategy_a_jerk_p95,strategy_a_jerk_max,strategy_b_jerk_support_values,strategy_b_jerk_total,strategy_b_jerk_rms,strategy_b_jerk_p95,strategy_b_jerk_max,rms_jerk_difference_a_minus_b,strategy_a_joint_limit_margin_rad_count,strategy_a_joint_limit_margin_rad_min,strategy_a_joint_limit_margin_rad_mean,strategy_a_joint_limit_margin_rad_p95,strategy_a_joint_limit_margin_rad_max,strategy_b_joint_limit_margin_rad_count,strategy_b_joint_limit_margin_rad_min,strategy_b_joint_limit_margin_rad_mean,strategy_b_joint_limit_margin_rad_p95,strategy_b_joint_limit_margin_rad_max,min_margin_difference_a_minus_b_positive_is_higher
pairwise_continuity_clean,take,trial_0013,HumanGT,RobotSmooth,2650,2647,2617,3,1,2,18319,112.16279667879857,0.009985024346013805,0.018889124617194577,0.19375443179533525,18319,110.5812511814696,0.008935942707644917,0.019004615630077566,0.061619654514297295,1.5815454973289746,18319,,0.9985024346013807,1.888912461719456,19.375443179533722,18319,,0.8935942707644917,1.9004615630077548,6.161965451429724,0.10490816383688895,18102,,39.25616738801889,68.72105171390018,884.0231870602528,18102,,38.98336837977144,60.8982434222674,1136.0354103731333,0.2727990082474463,17892,,5795.994505208661,11318.216262387043,88298.69523246247,17892,,6304.488387778266,9688.91602210818,224573.20221675985,-508.49388256960447,2647,0.24563988908987167,0.5838040112857537,0.8706383394832764,0.9964246308605964,2647,0.1517708873410042,0.5624343960266889,0.8425013381341752,0.9864568561261335,0.09386900174886748
pairwise_continuity_clean,take,trial_0014,HumanGT,RobotSmooth,4648,4647,4605,1,0,1,32235,193.37656255726864,0.009652068451737909,0.020252322013979463,0.1802226580821471,32235,207.3829429356694,0.009882170623955779,0.02106507723220869,0.08283588811453768,-14.006380378400763,32235,,0.9652068451737909,2.0252322013979445,18.022265808214694,32235,,0.9882170623955779,2.1065077232208673,8.283588811453761,-0.023010217221787088,31941,,24.839619744315424,46.72735535492293,821.7105624653861,31941,,24.830286822014866,43.93442421318437,809.0512827403971,0.009332922300558266,31647,,3473.9652467599217,6493.221696783537,64183.980733415425,31647,,3646.319972601113,6049.262056770449,161644.20895154757,-172.35472584119134,4647,0.17863256172805553,0.6945858507504439,0.9341977546522866,1.074710124975569,4647,0.003313265152586453,0.7121294452594547,0.9860149559163711,1.0929380256907408,0.17531929657546907
pairwise_continuity_clean,take,trial_0015,HumanGT,RobotSmooth,5204,5202,5165,3,1,2,36155,146.85203393090214,0.006392556171950922,0.010791518894507265,0.3220402965579501,36155,157.35019170286347,0.005873714077966503,0.011437100506975339,0.06370172846971922,-10.498157771961331,36155,,0.639255617195092,1.0791518894507255,32.204029655794976,36155,,0.5873714077966504,1.1437100506975328,6.370172846971917,0.05188420939844163,35896,,28.699935541742253,45.31052280085201,1708.6994659381423,35896,,29.286172417778246,43.98014806917364,1155.2515147520205,-0.5862368760359935,35637,,3837.670714347546,7216.837846400626,98114.52272721409,35637,,4516.954856508622,6981.711018361517,190307.41747144537,-679.2841421610756,5202,0.13247667189677514,0.750523373409298,0.9366422209239884,1.003699842311021,5202,0.13166417430763921,0.7278120421732812,0.9705845544690549,1.0540144124486392,0.0008124975891359298
pairwise_continuity_clean,take,trial_0017,HumanGT,RobotSmooth,3728,3726,3671,2,0,2,25697,131.02624017392762,0.009063520399106576,0.015843217314002796,0.3397114457970074,25697,133.61876688042122,0.008098110730718124,0.016412532593967015,0.08950688000151995,-2.592526706493601,25697,,0.9063520399106564,1.5843217314002784,33.97114457970071,25697,,0.809811073071812,1.6412532593967,8.950688000151787,0.09654096683884439,25368,,40.95657492031103,50.11009223344799,2178.96416532673,25368,,28.068480469277887,47.42297322233138,917.7628484221528,12.88809445103314,25039,,4437.966057881972,6625.255048699416,186873.52341201072,25039,,3682.10455707145,5983.393856075766,104226.1042127725,755.8615008105221,3726,0.16645636756125803,0.5332351430835847,0.7853873746771184,1.032735259595102,3726,0.09803285262793882,0.5320587481941496,0.7861037311318839,1.032735259595102,0.06842351493331922
pairwise_continuity_clean,take,trial_0019,HumanGT,RobotSmooth,6438,6436,6380,2,0,2,44660,285.4066617904937,0.009771790467737051,0.02097621203588464,0.07361928530201745,44660,292.12045513382395,0.010187588432756451,0.021664950704174516,0.08998043371966791,-6.7137933433302805,44660,,0.9771790467737053,2.0976212035884623,7.361928530201738,44660,,1.0187588432756451,2.16649507041745,8.998043371966784,-0.04157979650193988,44254,,27.360225361149062,54.65865500165689,397.6668384091468,44254,,39.80070082790244,55.9737230962455,686.2953167331198,-12.440475466753377,43848,,3830.5309977726347,7152.285132004781,67906.86549263894,43848,,6085.998068998197,7583.9027767485,121433.551310291,-2255.467071225562,6436,0.0019017753455115027,0.6344175808395006,0.8446821886796314,0.9104576870295022,6436,1.0969169156105352e-05,0.6429967902877455,0.8659557207651835,1.022607494618594,0.0018908061763553974
pairwise_continuity_clean,take,trial_0020,HumanGT,RobotSmooth,4567,4567,4530,0,0,0,31710,171.81208840322148,0.009267264672647012,0.020365251257878775,0.08830164270554917,31710,174.02952980670142,0.009379565360043437,0.019431985576244676,0.08228992932864054,-2.2174414034799383,31710,,0.9267264672647011,2.0365251257878816,8.83016427055491,31710,,0.9379565360043438,1.943198557624466,8.228992932864047,-0.011230068739642718,31451,,30.926376595742575,59.43357710205033,697.780023882596,31451,,39.28698995042753,57.17460773629445,613.5051704396255,-8.360613354684958,31192,,4038.7255674676135,7365.261591431038,111578.17254650453,31192,,5693.317436748537,7221.360005665938,108576.52113262365,-1654.5918692809237,4567,0.04711400481709482,0.5067013045742869,0.839549775983715,1.0019944555756037,4567,0.0014417849973069607,0.5101972501646338,0.8010987493104916,0.9250478280569787,0.04567221981978786
pairwise_continuity_clean,overall,overall,B0,B1,30928,30878,30585,31,32,-1,214095,1307.3198266114305,0.010261844497030343,0.019571104228389726,0.4671074736751791,214095,1320.477665822581,0.009895450805525991,0.019429711280633283,0.3168115121446373,-13.157839211150531,214095,,1.0261844497030344,1.9571104228389709,46.71074736751787,214095,,0.9895450805525993,1.9429711280633268,31.681151214463746,0.036639369150435086,211897,,41.64032798563939,53.001824138131035,4896.891566947038,211897,,33.61543419187429,53.371502068519206,3372.8474058247652,8.024893793765095,209720,,5916.164446403282,7559.348793786679,955412.8382940255,209720,,4819.853190510544,7643.576827193783,632926.1219544893,1096.3112558927387,30878,1.0969169156105352e-05,0.607671805576218,0.9127036638325406,1.0929380256907408,30878,0.003177934588071807,0.6291618843441042,0.9335192687078797,1.1160904325020313,-0.0031669654189157015
pairwise_continuity_clean,phase,transfer,B0,B1,17217,17205,17067,9,11,-2,119469,518.9134132220094,0.007651717811643027,0.011633700692103231,0.4671074736751791,119469,534.7542511060528,0.006589335689529806,0.012125002796905787,0.31100809446569677,-15.84083788404348,119469,,0.7651717811643025,1.163370069210322,46.71074736751787,119469,,0.6589335689529805,1.2125002796905777,31.10080944656965,0.10623821221132201,118461,,45.478484971970566,41.82126678454547,4896.891566947038,118461,,30.716794838597405,41.89165689858495,3372.8474058247652,14.761690133373161,117453,,6574.061619617006,6682.8821591196065,955412.8382940255,117453,,4679.235948378608,6707.490776530437,632926.1219544893,1894.8256712383982,17205,0.012142539252518958,0.6473871730047669,0.9297083147684243,1.0929380256907408,17205,0.05196911236276058,0.6677821220633264,0.9513344211616103,1.1160904325020313,-0.039826573110241625
pairwise_continuity_clean,phase,withdrawal,B0,B1,13711,13673,13518,22,21,1,94626,788.4064133894213,0.012819421222418446,0.027846119942478653,0.32157701013255213,94626,785.7234147165282,0.012912361251220564,0.027838623511596328,0.3168115121446373,2.682998672893177,94626,,1.2819421222418446,2.7846119942478627,32.15770101325523,94626,,1.2912361251220563,2.7838623511596303,31.681151214463746,-0.00929400288021176,93436,,36.193718603685454,65.45841565590888,2228.338976270923,93436,,36.965081729655466,66.73931931159714,2181.253804490551,-0.7713631259700122,92267,,4953.852658300136,8632.202609841679,296825.28834736766,92267,,4993.128727946244,8792.554754904078,286838.6208092748,-39.276069646108226,13673,1.0969169156105352e-05,0.5576971916211108,0.8883153395280229,1.032735259595102,13673,0.003177934588071807,0.580565293255154,0.9084224361185211,1.0343154993347756,-0.0031669654189157015
pairwise_continuity_clean,take,trial_0012,B0,B1,3542,3535,3502,7,4,3,24514,211.5210542775177,0.015205455243909186,0.02594043190120291,0.4671074736751791,24514,210.84396668522388,0.014146776180987489,0.025637661200095106,0.3168115121446373,0.677087592293816,24514,,1.5205455243909185,2.594043190120289,46.71074736751787,24514,,1.4146776180987488,2.5637661200095083,31.681151214463746,0.10586790629216969,24269,,92.6401616203949,74.01761072730459,4896.891566947038,24269,,66.93971963027442,73.69456790251137,3372.8474058247652,25.70044199012048,24031,,13938.539109554024,11829.49527128049,955412.8382940255,24031,,10036.527777567293,11783.919738432935,632926.1219544893,3902.0113319867305,3535,0.000873382880274054,0.49465874088083545,0.8033681053994643,0.963097103140937,3535,0.027930090249997264,0.5143100055958012,0.8201327113052401,0.9785946738445528,-0.02705670736972321
pairwise_continuity_clean,take,trial_0013,B0,B1,2660,2657,2627,2,3,-1,18389,114.91563494719122,0.010499328813690385,0.019357585922479843,0.2582754659009281,18389,113.55990387660549,0.00944864440944025,0.019037413756319125,0.1736075614854351,1.3557310705857333,18389,,1.0499328813690383,1.9357585922479827,25.827546590092787,18389,,0.9448644409440249,1.9037413756319108,17.360756148543494,0.1050684404250134,18165,,40.32740489907428,60.89823220684232,1329.325985368548,18165,,33.359245924204956,61.42499286300648,802.1846424263053,6.968158974869326,17941,,5249.37271540046,9518.952815199798,110472.45021329272,17941,,5011.832975704707,9585.150651673732,89252.2766364434,237.53973969575327,2657,0.15177088734611832,0.5554242654014983,0.8423195717270996,0.9864568561261335,2657,0.17665535260958176,0.5777371532864795,0.8609031461419189,0.9887365720027859,-0.02488446526346344
pairwise_continuity_clean,take,trial_0014,B0,B1,4653,4650,4608,1,3,-2,32256,208.70732200655556,0.010116691870074536,0.021151419880947042,0.21102176054627164,32256,215.36036676649806,0.010122108026188152,0.02122780997025331,0.08624452140924443,-6.653044759942503,32256,,1.0116691870074535,2.1151419880947024,21.102176054627144,32256,,1.0122108026188152,2.122780997025329,8.624452140924436,-0.0005416156113617898,31941,,25.78258910648417,43.862606855888856,1091.890824143107,31941,,22.701696215520492,44.23318714831695,535.5237112623615,3.0808928909636784,31626,,3490.4839153971125,5937.480706101873,207911.03618397604,31626,,3161.2994638662663,6023.036476562789,77980.93514979891,329.1844515308462,4650,0.003313265152586453,0.709638143378541,0.9860141715650004,1.0929380256907408,4650,0.03999418724753312,0.7293746634156043,1.007508235110795,1.1160904325020313,-0.036680922094946666
pairwise_continuity_clean,take,trial_0015,B0,B1,5360,5357,5318,3,3,0,37226,167.74843970752391,0.007199777746071599,0.011697539473783714,0.32175352984792216,37226,168.0261190154428,0.006620955088283987,0.011806252517538194,0.19142992060994946,-0.2776793079188735,37226,,0.7199777746071596,1.1697539473783718,32.175352984792184,37226,,0.6620955088283986,1.1806252517538183,19.142992060994928,0.05788226577876099,36946,,29.147901109003147,44.08377123458477,1886.4124844661565,36946,,25.28662378827022,44.77400784793897,940.4756374818882,3.8612773207329276,36666,,3763.323859467126,6932.936084703728,144165.09216454235,36666,,3667.9798101731876,7065.062872399801,96689.11526250832,95.3440492939385,5357,0.13166417430762856,0.7281339540374927,0.9690063062068377,1.0540144124488857,5357,0.13205822233188336,0.7609699794756608,0.995343235432667,1.0902551725719882,-0.00039404802425480057
pairwise_continuity_clean,take,trial_0017,B0,B1,3738,3737,3682,1,2,-1,25774,136.43068905380002,0.008719777364537586,0.016780408559869814,0.21292721865661735,25774,135.97246970974598,0.008179407903094765,0.01648348118130908,0.13728283160470856,0.45821934405404363,25774,,0.8719777364537586,1.67804085598698,21.292721865661715,25774,,0.8179407903094764,1.6483481181309065,13.728283160470843,0.05403694614428223,25452,,30.63322711946315,47.664467655827394,1193.1069756066727,25452,,24.547077739774398,47.33186042321035,664.0731995538284,6.086149379688752,25130,,3860.0476736705486,5960.444825532443,159836.8624723372,25130,,3167.1967709144965,5932.278817515329,76586.64415894535,692.8509027560522,3737,0.09803285262793882,0.5255631680004987,0.7860140149010485,1.032735259595102,3737,0.12295833760817487,0.5418743902922415,0.8078240796672641,1.032735259595102,-0.024925484980236057
pairwise_continuity_clean,take,trial_0019,B0,B1,6408,6397,6340,6,6,0,44380,292.6757524948182,0.010327279248102145,0.022061328549969925,0.08998043396159616,44380,298.528762060178,0.01043993838041089,0.022044835205614864,0.09512169854615848,-5.853009565359798,44380,,1.0327279248102146,2.2061328549969907,8.99804339615961,44380,,1.0439938380410891,2.2044835205614843,9.51216985461584,-0.011265913230874558,43918,,25.901959263705013,50.991677111050585,413.19372351730635,43918,,26.524490003036544,52.02107403815297,429.84672772571764,-0.6225307393315305,43463,,3518.4339961659252,6563.57592186956,71153.23257400143,43463,,3617.665539158192,6730.4528452227605,72970.31803889257,-99.2315429922669,6397,1.0969169156105352e-05,0.6413309518064737,0.866022433366304,1.0226074946185655,6397,0.013058640053640325,0.6576169175204546,0.885659467505838,1.0439012096655516,-0.01304767088448422
pairwise_continuity_clean,take,trial_0020,B0,B1,4567,4545,4508,11,11,0,31556,175.320934124024,0.00963016448787771,0.020322991573757276,0.08228992932864054,31556,178.18607770888684,0.009616617373267647,0.020054527519447304,0.08408275909629559,-2.8651435848628353,31556,,0.963016448787771,2.0322991573757268,8.228992932864047,31556,,0.9616617373267647,2.0054527519447287,8.408275909629552,0.0013547114610062971,31206,,27.51058101944582,52.69931064166501,562.3147366840433,31206,,27.825126542862744,53.04982493684601,577.9192510379162,-0.31454552341692477,30863,,3415.9703869655523,6100.200895601297,91474.77493975197,30863,,3464.2488480870165,6156.275658149945,94145.31100874931,-48.27846112146426,4545,0.009977752858944644,0.4999459789623732,0.8014778948784758,0.9250478280569787,4545,0.003177934588071807,0.5223891740109547,0.8291893447642158,0.9596595421345446,0.006799818270872837
pairwise_continuity_clean,overall,overall,B0,B2,30891,30848,30555,31,25,6,213885,1294.6275885796022,0.00979931871728232,0.01946577484878559,0.4671074736751791,213885,1251.4530114367003,0.010202050775830767,0.018863140013115925,0.46594226984152387,43.17457714290185,213885,,0.979931871728232,1.9465774848785617,46.71074736751787,213885,,1.0202050775830769,1.8863140013115907,46.59422698415234,-0.04027320585484484,211729,,35.90938690526496,52.599185790281425,4896.891566947038,211729,,40.555706041888946,53.02332612598466,3614.3141910436616,-4.646319136623987,209608,,5420.088790842314,7496.502344986535,955412.8382940255,209608,,5161.4415187835275,7570.9154929950155,449763.9714663388,258.64727205878626,30848,1.0969169156105352e-05,0.6079921032419352,0.9128227400037942,1.0929380256907408,30848,0.0011552091871527281,0.6035424608260812,0.8837762408035345,1.046267990964198,-0.0011442400179966228
pairwise_continuity_clean,phase,transfer,B0,B2,17182,17166,17028,9,16,-7,119196,506.1825608436407,0.006477348969678963,0.011555256228078901,0.4671074736751791,119196,491.3589283004005,0.008031284275255592,0.01075226589373135,0.46594226984152387,14.823632543240194,119196,,0.6477348969678963,1.1555256228078896,46.71074736751787,119196,,0.8031284275255596,1.075226589373134,46.59422698415234,-0.15539353055766325,118195,,35.72163734983635,41.20324505956977,4896.891566947038,118195,,42.94275929281943,40.88057324579211,3614.3141910436616,-7.221121942983082,117201,,5765.197444242698,6603.883401207463,955412.8382940255,117201,,5248.512252660385,6519.989182834678,449763.9714663388,516.6851915823136,17166,0.012142539252518958,0.6483699216764898,0.9300363966542919,1.0929380256907408,17166,0.0011552091871527281,0.6092026274719012,0.8828386576302198,1.046267990964198,0.01098733006536623
pairwise_continuity_clean,phase,withdrawal,B0,B2,13709,13682,13527,22,9,13,94689,788.4450277359616,0.01280982297515231,0.027809986241910223,0.32157701013255213,94689,760.0940831362999,0.012405892125395794,0.026414444946104697,0.32270865708215624,28.350944599661716,94689,,1.280982297515231,2.78099862419102,32.15770101325523,94689,,1.2405892125395794,2.641444494610467,32.27086570821564,0.04039308497565153,93534,,36.14524336859054,65.36398955167937,2228.338976270923,93534,,37.32156097490475,66.67631791485289,2239.2897581184993,-1.176317606314207,92407,,4947.878122010149,8626.926585611034,296825.28834736766,92407,,5048.849047766592,8846.038787771338,293630.4598764618,-100.97092575644274,13682,1.0969169156105352e-05,0.5573324313191492,0.8881995456945757,1.032735259595102,13682,0.008561098084440832,0.5964409829250326,0.8842513759366755,1.0337573887535836,-0.008550128915284727
