take,record_id,parent_bite_id,phase,strategy,segment_id,frames,start_index,end_index,start_time_s,end_time_s,start_motive_frame,end_motive_frame,joint_limit_margin_min_rad,joint_limit_margin_mean_rad,joint_limit_margin_p95_rad,joint_limit_margin_max_rad,travel_total_rad,travel_rms,travel_p95,travel_max,velocity_total_rad,velocity_rms,velocity_p95,velocity_max,acceleration_total_rad,acceleration_rms,acceleration_p95,acceleration_max,jerk_total_rad,jerk_rms,jerk_p95,jerk_max
trial_0012,trial_0012_bite_003_transfer,trial_0012_bite_003,transfer,H_star,0,146,0,145,0.0,1.45,4009,4154,0.33438198103321426,0.5264029371868811,0.787199720401489,0.8135175248734914,6.067227688440166,0.007324055449555009,0.013237336732888492,0.02261905727582514,,0.7324055449555011,1.323733673288848,2.2619057275825116,,63.49006552800996,135.5898730179474,314.37734421392025,,11580.244691637272,25349.4635476778,62557.06730891379
trial_0012,trial_0012_bite_003_transfer,trial_0012_bite_003,transfer,HumanGT,0,146,0,145,0.0,1.45,4009,4154,0.375505537451966,0.592436287383094,0.9056582682728058,0.934443955924845,5.991191485472065,0.007326108093635334,0.01413921866856753,0.018547377984495125,,0.7326108093635334,1.4139218668567517,1.854737798449521,,31.43542277040699,65.60688592327222,131.45890351098342,,5452.557501842975,11672.988614019852,25390.9830415439
trial_0012,trial_0012_bite_003_transfer,trial_0012_bite_003,transfer,RobotSmooth,0,146,0,145,0.0,1.45,4009,4154,0.3806677727266239,0.6006395709547838,0.9185563585836636,0.950373926644863,5.998722168170979,0.007398008510700255,0.014807301287237394,0.01874460271427747,,0.7398008510700254,1.4807301287237438,1.8744602714277556,,26.09364617625032,53.06523529980107,136.10408457229693,,4400.361157660941,9151.552643393376,25716.977219786873
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,B0,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.655646597758592,0.8972469843782287,0.9458639154504933,7.300353988953486,0.014180109369149043,0.028484574467464885,0.05061932917708134,,1.4180109369149043,2.8484574467464863,5.061932917708158,,39.562031250575004,88.70778228727208,203.68409087479353,,5711.793680781421,11527.79875397435,28981.22317804922
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,B1,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.6571362224968997,0.8976550148440582,0.957634420338497,7.359437079706092,0.014302057123347702,0.02866905025628452,0.05271572461558982,,1.4302057123347705,2.866905025628449,5.271572461559007,,40.99933633740527,90.2146495797619,216.83172648040608,,5949.312913328394,12227.40035531401,30893.54330719188
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,B2,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.6549149743555652,0.8998479523898797,0.9607473523178367,7.156698602751333,0.014110996454445482,0.030329770151845237,0.05339004148151183,,1.4110996454445481,3.032977015184521,5.339004148151208,,42.78709781824889,95.43263782388662,219.65210907575596,,6218.732800653953,12353.24485925341,33200.979953659364
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,B3,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.654682111575889,0.9010007949157413,0.962510459928378,7.38393249383755,0.014344495605633908,0.031180131497670405,0.05551012967703084,,1.4344495605633907,3.118013149767038,5.55101296770311,,51.88404879062087,108.97150727013144,268.1563695065043,,8266.695876644751,16566.535688113356,44097.42157917484
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,StrongLocal,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.6547313401076388,0.9007999424450683,0.9614321518444875,7.6215669157326875,0.01489512239035641,0.03250689051439437,0.06091493334859788,,1.489512239035641,3.250689051439434,6.091493334859816,,69.2839098871423,150.52767011311303,394.0207015892565,,11880.169745761383,25379.18557953035,67423.35735060474
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,H_star,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.6538292541461614,0.900066200405442,0.9614770431673456,7.7092225124684095,0.014884403111557802,0.03152961957519062,0.05928545631647353,,1.4884403111557805,3.152961957519059,5.92854563164738,,85.99657296027411,185.90474990767504,448.4466364811716,,15237.029134519034,31812.979795784042,82478.92307901576
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,HumanGT,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.6509984933298592,0.8974479943838364,0.9446538057818725,7.288456587945914,0.014026104466950568,0.02841827728507385,0.045897992403087784,,1.4026104466950569,2.8418277285073823,4.5897992403088,,42.098143416966195,97.44959542594555,195.89920322166296,,6335.680605484693,13560.868933800866,29229.425303088614
trial_0012,trial_0012_bite_003_withdrawal,trial_0012_bite_003,withdrawal,RobotSmooth,0,99,0,98,0.0,0.98,4206,4304,0.39951466889200304,0.6556465977585932,0.8972469843782287,0.9458639154504933,7.300353990728395,0.014180109371469496,0.028484574467464885,0.05061932914205869,,1.4180109371469496,2.8484574467464863,5.061932914205893,,39.56203148117796,88.7077824633476,203.68409087479353,,5711.793752485919,11527.79875397435,28981.22308691768
trial_0012,trial_0012_bite_004_transfer,trial_0012_bite_004,transfer,B0,0,147,0,146,0.0,1.46,5473,5619,0.2773591366232431,0.5014400039672832,0.8161236155388824,0.8562887759054236,5.800613291008416,0.007325715814657187,0.014225600327064056,0.020907952952227582,,0.7325715814657189,1.4225600327064045,2.0907952952227564,,28.346540105732274,57.446175417086195,151.6633329515657,,4950.140085963776,9937.916843874604,25601.530117162532
trial_0012,trial_0012_bite_004_transfer,trial_0012_bite_004,transfer,B1,0,147,0,146,0.0,1.46,5473,5619,0.284946212841807,0.5134138940153368,0.8329171006558119,0.8808479174482668,6.050094017876802,0.0076089547725716996,0.014769041867726493,0.020866518556474038,,0.7608954772571699,1.476904186772648,2.086651855647402,,28.59420588533293,57.72520731805778,152.0236195417188,,4992.951896129765,10089.120409282796,25830.41975995963
trial_0012,trial_0012_bite_004_transfer,trial_0012_bite_004,transfer,B2,0,147,0,146,0.0,1.46,5473,5619,0.24140966015499998,0.4540486331237106,0.7384667322079379,0.7727490499701342,5.524717128004554,0.00672563477977233,0.012752963856057387,0.020965496319005798,,0.672563477977233,1.2752963856057375,2.096549631900578,,27.567509070274166,53.83420851560437,142.5564264946819,,4817.601013691403,9482.883918880008,25657.371118596053
trial_0012,trial_0012_bite_004_transfer,trial_0012_bite_004,transfer,B3,0,147,0,146,0.0,1.46,5473,5619,0.2414782352174738,0.4435128344555974,0.7281026392408464,0.7637370375679735,5.798554113287098,0.007030208083572274,0.013267294587943467,0.02095025965290542,,0.7030208083572274,1.3267294587943597,2.09502596529054,,44.41961677154904,96.90803768094636,211.1826516807099,,8018.89987650377,17699.280736879547,37507.44127633289
trial_0012,trial_0012_bite_004_transfer,trial_0012_bite_004,transfer,StrongLocal,0,147,0,146,0.0,1.46,5473,5619,0.23873657778029767,0.4339616573640492,0.7025476237015111,0.7351683009312504,5.927257836911529,0.007107116408274115,0.013315268637954642,0.020908498113064056,,0.7107116408274116,1.3315268637954631,2.090849811306404,,55.87737062799191,131.4195345841635,256.13325214625735,,10202.145547519849,22931.21937046036,51161.36605350605
