take,record_id,parent_bite_id,phase,strategy,previous_index,current_index,previous_motive_frame,current_motive_frame,max_wrapped_joint_step_rad,joint_index,psi_previous,psi_current,wrapped_delta_psi,tool_translation_step_m,tool_rotation_geodesic_step_rad,search_branch_previous,search_branch_current,branch_id_previous,branch_id_current,search_branch_changed,branch_id_changed,near_pi_jump,categories,primary_category
trial_0012,trial_0012_bite_008_withdrawal,trial_0012_bite_008,withdrawal,H_star,12,13,12635,12636,1.083406112055652,2,-2.9955381183554253,-3.0027163554784084,-0.007178237122983155,0.0041497677182679256,0.015162395456801883,4,4,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0012,trial_0012_bite_008_withdrawal,trial_0012_bite_008,withdrawal,HumanGT,12,13,12635,12636,0.9050183454597587,2,-2.9801836860545636,-2.9727464182866976,0.007437267767866018,0.0041497677182679256,0.015162395456801883,4,7,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=2,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_008_withdrawal,trial_0012_bite_008,withdrawal,HumanGT,14,15,12637,12638,0.5945555247536389,3,-2.9727054338780508,-2.9687072694417007,0.003998164436350038,0.004693406124331779,0.02007363694159484,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0012,trial_0012_bite_009_transfer,trial_0012_bite_009,transfer,StrongLocal,187,188,13807,13808,0.5174719620891464,4,-2.930083849573896,-2.939073475803892,-0.008989626229995995,0.003574280955018685,0.004132692616418725,7,7,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,B0,20,21,13922,13923,0.9627556932719816,2,-3.0274372597006836,-3.0274372597006836,0.0,0.0020573038482766303,0.004152864511167025,4,7,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=2,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,B0,24,25,13926,13927,0.5496224067083012,3,-3.0274372597006836,-3.0274372597006836,0.0,0.003087505116072576,0.005662430712870457,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,B1,20,21,13922,13923,0.9061418882811978,2,-3.046009655889439,-3.046938275698877,-0.000928619809438036,0.0020573038482766303,0.004152864511167025,4,4,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,B2,20,21,13922,13923,0.9771198607332909,2,-3.029370084420588,-3.029588582850822,-0.00021849843023424853,0.0020573038482766303,0.004152864511167025,4,4,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,B3,20,21,13922,13923,0.9687599435606291,2,-3.0308474423173215,-3.0309214942006126,-7.405188329112633e-05,0.0020573038482766303,0.004152864511167025,4,4,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,StrongLocal,20,21,13922,13923,0.882045696964595,2,-3.0493898478534054,-3.047282666282792,0.0021071815706132924,0.0020573038482766303,0.004152864511167025,4,4,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,H_star,20,21,13922,13923,0.9610489829039954,2,-3.0314156382743866,-3.030272816997101,0.0011428212772854884,0.0020573038482766303,0.004152864511167025,4,4,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,False,False,False,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE,GLOBAL_RECOVERY_WITHOUT_RECORDED_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,HumanGT,20,21,13922,13923,0.9739964061219863,2,-3.028551694847405,-3.0279315629920354,0.0006201318553697988,0.0020573038482766303,0.004152864511167025,4,7,r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=2,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_009_withdrawal,trial_0012_bite_009,withdrawal,HumanGT,24,25,13926,13927,0.5493049143013287,3,-3.022815922028639,-3.0212122419468526,0.0016036800817862407,0.003087505116072576,0.005662430712870457,7,7,r2r2r2r2r:slot=7:wrist_root=2,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0012,trial_0012_bite_010_transfer,trial_0012_bite_010,transfer,B2,97,98,15265,15266,1.4132620151744038,4,-2.885622796079404,-2.885233906205433,0.00038888987397101005,0.0052868319783584946,0.0026379077839733013,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_transfer,trial_0012_bite_010,transfer,B3,97,98,15265,15266,0.5584056141847942,4,-2.912923708471821,-2.91270732154772,0.00021638692410075325,0.0052868319783584946,0.0026379077839733013,7,7,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=0,False,True,False,BRANCH_ID_CHANGE,BRANCH_ID_CHANGE
trial_0012,trial_0012_bite_010_transfer,trial_0012_bite_010,transfer,StrongLocal,97,98,15265,15266,1.4091609456902943,4,-2.8867512519103276,-2.8855079355160203,0.0012433163943073033,0.0052868319783584946,0.0026379077839733013,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_transfer,trial_0012_bite_010,transfer,H_star,97,98,15265,15266,1.5107566451634258,4,-2.8729299941264004,-2.8688511183289847,0.004078875797415727,0.0052868319783584946,0.0026379077839733013,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B2,25,26,15408,15409,3.1313232125422106,2,-3.0971495856541646,-3.110485562372082,-0.013335976717917307,0.010262994763253493,0.057107786314097256,6,1,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=6:wrist_root=0,r2r2r2r2r:slot=1:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B2,26,27,15409,15410,3.0899145562661494,6,-3.110485562372082,-3.1241306426786246,-0.013645080306542656,0.01011298110813016,0.05283229789225795,1,2,r2r2r2r2r:slot=1:wrist_root=0,r2r2r2r2r:slot=2:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B2,40,41,15423,15424,3.1188239183700386,2,-3.2880552148550084,-3.2974140969777586,-0.009358882122750156,0.010839441808588684,0.026778996697710986,6,7,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=6:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B3,33,34,15416,15417,3.1312362490857826,2,-3.2792806306035236,-3.2940792638804335,-0.01479863327690989,0.01069028729817184,0.032006137081296154,0,3,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=0:wrist_root=0,r2r2r2r2r:slot=3:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B3,43,44,15426,15427,3.120253824854121,2,-3.3716490111396418,-3.37853479041335,-0.006885779273708259,0.010211097976000234,0.027551807120818537,7,4,r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B3,45,46,15428,15429,3.135837357284245,6,-3.386392586517353,-3.3970267204151523,-0.010634133897799101,0.009924087081878218,0.031721525714505386,4,6,cpp_continuation:r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=6:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,B3,46,47,15429,15430,3.137734034664491,4,-3.3970267204151523,-3.4015814290562347,-0.004554708641082428,0.009674363524482928,0.03295149140817494,6,7,r2r2r2r2r:slot=6:wrist_root=0,r2r2r2r2r:slot=7:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,StrongLocal,22,23,15405,15406,3.057475059351482,0,-3.113535435789523,-3.130449304284693,-0.016913868495170185,0.010092195633812527,0.07428647065824343,6,3,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=6:wrist_root=0,r2r2r2r2r:slot=3:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,StrongLocal,23,24,15406,15407,3.125804434331433,4,-3.130449304284693,-3.1446156763628097,-0.014166372078116662,0.010121951317574823,0.06870353260978201,3,6,r2r2r2r2r:slot=3:wrist_root=0,r2r2r2r2r:slot=6:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,StrongLocal,54,55,15437,15438,3.138916123306218,2,-3.504146749782855,-3.5027009485390246,0.0014458012438303136,0.007817077379838389,0.020630654884420927,2,1,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=2:wrist_root=0,r2r2r2r2r:slot=1:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,StrongLocal,55,56,15438,15439,3.1168326576743453,2,-3.5027009485390246,-3.497367426907222,0.005333521631802451,0.007451951729000475,0.020999296064426295,1,0,r2r2r2r2r:slot=1:wrist_root=0,r2r2r2r2r:slot=0:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,H_star,41,42,15424,15425,3.138791319981036,6,-3.348886139926058,-3.3610061581095456,-0.012120018183487513,0.010535727376496619,0.025846886009937727,4,5,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=4:wrist_root=0,r2r2r2r2r:slot=5:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,H_star,42,43,15425,15426,3.1328436632982077,2,-3.3610061581095456,-3.371492132699122,-0.01048597458957623,0.010523133297746498,0.026277103792784674,5,6,r2r2r2r2r:slot=5:wrist_root=0,r2r2r2r2r:slot=6:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,H_star,48,49,15431,15432,3.140756721842512,2,-3.431543042573205,-3.4367039910134354,-0.005160948440230406,0.009231262555024464,0.026561078275666596,6,0,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=6:wrist_root=0,r2r2r2r2r:slot=0:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,H_star,50,51,15433,15434,3.1166534594065967,2,-3.4509718081381835,-3.447039409108388,0.003932399029795698,0.008861334240280353,0.01657444252440165,0,1,cpp_continuation:r2r2r2r2r:slot=0:wrist_root=0,r2r2r2r2r:slot=1:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_010_withdrawal,trial_0012_bite_010,withdrawal,H_star,52,53,15435,15436,3.138577242340728,2,-3.452694170720634,-3.4526768174234452,1.7353297188549277e-05,0.008478864114627265,0.016406657266609434,1,2,r2r2r2r2r:slot=1:wrist_root=0,r2r2r2r2r:slot=2:wrist_root=0,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_011_transfer,trial_0012_bite_011,transfer,B2,128,129,16779,16780,1.662761949454483,4,-2.890511491810839,-2.890021911941066,0.0004895798697730491,0.0018318738588431662,0.003473670790041131,7,4,cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:cpp_continuation:r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=4:wrist_root=1,True,True,False,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
trial_0012,trial_0012_bite_011_transfer,trial_0012_bite_011,transfer,RobotSmooth,130,131,16781,16782,3.105553300453504,6,3.1215669280778857,2.9215669280778855,-0.20000000000000018,0.001858352566154521,0.0036178863312243802,7,5,r2r2r2r2r:slot=7:wrist_root=0,r2r2r2r2r:slot=5:wrist_root=1,True,True,True,SEARCH_BRANCH_CHANGE|BRANCH_ID_CHANGE,SEARCH_BRANCH_CHANGE
