model,parent_bite_id,take,phase,circular_mae,circular_rmse,n_frames
L1_temporal,trial_0012_bite_007,trial_0012,transfer,0.14009092312659532,0.14843314345464514,133
L1_temporal,trial_0012_bite_007,trial_0012,withdrawal,0.19326440504955916,0.2511095038804566,140
L1_temporal,trial_0012_bite_008,trial_0012,transfer,0.0780813638052171,0.08153113394751228,168
L1_temporal,trial_0012_bite_008,trial_0012,withdrawal,0.17459601033031677,0.20001549647108402,98
L1_temporal,trial_0012_bite_009,trial_0012,transfer,0.07245476964335779,0.07921383912569582,230
L1_temporal,trial_0012_bite_009,trial_0012,withdrawal,0.10985442719378968,0.17666290425134748,138
L1_temporal,trial_0012_bite_010,trial_0012,transfer,0.06080095096148751,0.06437579827295108,152
L1_temporal,trial_0012_bite_010,trial_0012,withdrawal,0.2204246542306443,0.2580529491631835,99
L1_temporal,trial_0012_bite_011,trial_0012,transfer,0.027239836284204715,0.030486267559067377,205
L1_temporal,trial_0012_bite_011,trial_0012,withdrawal,0.02662606655704685,0.03168931283095508,175
L1_temporal,trial_0012_bite_012,trial_0012,transfer,0.042343541847594084,0.045796031937891474,180
L1_temporal,trial_0012_bite_012,trial_0012,withdrawal,0.1514335929532266,0.2152936220146896,97
L1_temporal,trial_0012_bite_013,trial_0012,transfer,0.062327719722878226,0.06664144551354059,204
L1_temporal,trial_0012_bite_013,trial_0012,withdrawal,0.08668567062008453,0.11247563140597606,120
L1_temporal,trial_0012_bite_014,trial_0012,transfer,0.12141776870450488,0.13746851918069355,176
L1_temporal,trial_0012_bite_014,trial_0012,withdrawal,0.05707309405192075,0.06791913718476006,120
L1_temporal,trial_0012_bite_015,trial_0012,transfer,0.138065159790169,0.16160042642292266,151
L1_temporal,trial_0012_bite_015,trial_0012,withdrawal,0.035271536408245735,0.04167707735826602,115
L1_temporal,trial_0013_bite_001,trial_0013,transfer,0.03916655097771243,0.04341847923930551,124
L1_temporal,trial_0013_bite_001,trial_0013,withdrawal,0.25182168389034304,0.28820334196112607,85
L1_temporal,trial_0013_bite_002,trial_0013,transfer,0.053523268736444675,0.05814545100215944,131
L1_temporal,trial_0013_bite_002,trial_0013,withdrawal,0.04874716660359485,0.05649910016377947,116
L1_temporal,trial_0013_bite_003,trial_0013,transfer,0.03830977247393194,0.04589173595765736,164
L1_temporal,trial_0013_bite_003,trial_0013,withdrawal,0.13566387243923309,0.16254005869094967,94
L1_temporal,trial_0013_bite_004,trial_0013,transfer,0.08097900198266694,0.08102369529455677,20
L1_temporal,trial_0013_bite_004,trial_0013,withdrawal,0.08239011187725208,0.09761178642282725,71
L1_temporal,trial_0013_bite_005,trial_0013,transfer,0.0594123536562511,0.06300850212347717,88
L1_temporal,trial_0013_bite_005,trial_0013,withdrawal,0.06651646388368974,0.07065501679473567,81
L1_temporal,trial_0013_bite_006,trial_0013,transfer,0.04422802465026654,0.04720434625645226,158
L1_temporal,trial_0013_bite_006,trial_0013,withdrawal,0.09254439184068605,0.10861276364564922,142
L1_temporal,trial_0013_bite_007,trial_0013,transfer,0.061643342655852786,0.06237684454906638,39
L1_temporal,trial_0013_bite_007,trial_0013,withdrawal,0.0427561745771227,0.05334065941471332,136
L1_temporal,trial_0013_bite_008,trial_0013,transfer,0.015530057547006815,0.019254750786363028,198
L1_temporal,trial_0013_bite_008,trial_0013,withdrawal,0.024519382487448716,0.028756710928197253,85
L1_temporal,trial_0013_bite_009,trial_0013,transfer,0.0818866397850461,0.08935814893432725,158
L1_temporal,trial_0013_bite_009,trial_0013,withdrawal,0.05697882554176153,0.06616551969284526,108
L1_temporal,trial_0013_bite_010,trial_0013,transfer,0.058616282962045095,0.060319207377175534,135
L1_temporal,trial_0013_bite_010,trial_0013,withdrawal,0.031088662222283656,0.03331856440910845,140
L1_temporal,trial_0013_bite_011,trial_0013,transfer,0.09257398392350259,0.09762515810873712,131
L1_temporal,trial_0013_bite_011,trial_0013,withdrawal,0.03764060831352426,0.04443263484332229,118
L1_temporal,trial_0013_bite_012,trial_0013,transfer,0.026617136708650072,0.0305410519486906,140
L1_temporal,trial_0013_bite_012,trial_0013,withdrawal,0.05991800783760647,0.0746016720894545,94
L1_temporal,trial_0014_bite_001,trial_0014,transfer,0.05650636866956175,0.06576189541921573,156
L1_temporal,trial_0014_bite_001,trial_0014,withdrawal,0.10643619786663693,0.140176929315175,98
L1_temporal,trial_0014_bite_002,trial_0014,transfer,0.038319107807646045,0.04387506372204995,174
L1_temporal,trial_0014_bite_002,trial_0014,withdrawal,0.047409667846840656,0.06061738653216025,109
L1_temporal,trial_0014_bite_003,trial_0014,transfer,0.07073104717389223,0.07938171143679026,132
L1_temporal,trial_0014_bite_003,trial_0014,withdrawal,0.023961898639365747,0.03001863229620966,102
L1_temporal,trial_0014_bite_004,trial_0014,transfer,0.09488267047503705,0.1076775106990916,112
L1_temporal,trial_0014_bite_004,trial_0014,withdrawal,0.06059305671765577,0.07962234643730622,95
L1_temporal,trial_0014_bite_005,trial_0014,transfer,0.13973373475579454,0.1610170933280025,124
L1_temporal,trial_0014_bite_005,trial_0014,withdrawal,0.046857464541264326,0.06329600370128548,62
L1_temporal,trial_0014_bite_006,trial_0014,transfer,0.08788612599484946,0.10029615648432046,91
L1_temporal,trial_0014_bite_006,trial_0014,withdrawal,0.10040559992776281,0.12992476249708187,81
L1_temporal,trial_0014_bite_007,trial_0014,transfer,0.07411338482158884,0.08574614992774433,111
L1_temporal,trial_0014_bite_007,trial_0014,withdrawal,0.03349511278208806,0.044116549742690546,86
L1_temporal,trial_0014_bite_008,trial_0014,transfer,0.08155404789905495,0.09395847809749742,94
L1_temporal,trial_0014_bite_008,trial_0014,withdrawal,0.04330506937539782,0.04898370850864626,74
L1_temporal,trial_0014_bite_009,trial_0014,transfer,0.0661111772028666,0.07596814752592766,114
L1_temporal,trial_0014_bite_009,trial_0014,withdrawal,0.01583805007579938,0.02061319191018812,52
L1_temporal,trial_0014_bite_010,trial_0014,transfer,0.12382426599914399,0.13709309562461722,124
L1_temporal,trial_0014_bite_010,trial_0014,withdrawal,0.06445031429199855,0.08185291981828414,77
L1_temporal,trial_0014_bite_011,trial_0014,transfer,0.09328464078623666,0.10824492457494811,131
L1_temporal,trial_0014_bite_011,trial_0014,withdrawal,0.02318638825749461,0.03060710191661704,81
L1_temporal,trial_0014_bite_012,trial_0014,transfer,0.16704750679246613,0.19444567234021554,103
L1_temporal,trial_0014_bite_012,trial_0014,withdrawal,0.08638340571224397,0.09837721887291295,104
L1_temporal,trial_0014_bite_013,trial_0014,transfer,0.15154411924688485,0.1723377645702763,108
L1_temporal,trial_0014_bite_013,trial_0014,withdrawal,0.05596376122543483,0.06196017002430244,115
L1_temporal,trial_0014_bite_014,trial_0014,transfer,0.16636188973279334,0.1778907938028198,129
L1_temporal,trial_0014_bite_014,trial_0014,withdrawal,0.021676905045338157,0.027946780472898076,106
L1_temporal,trial_0014_bite_015,trial_0014,transfer,0.11811870482884264,0.13476188844381562,130
L1_temporal,trial_0014_bite_015,trial_0014,withdrawal,0.10931843035798078,0.12436975478513951,106
L1_temporal,trial_0014_bite_016,trial_0014,transfer,0.13631872154307406,0.14713889932745838,137
L1_temporal,trial_0014_bite_016,trial_0014,withdrawal,0.06960702723534126,0.07883861758053476,94
L1_temporal,trial_0014_bite_017,trial_0014,transfer,0.08222586605398091,0.08942948977534032,121
L1_temporal,trial_0014_bite_017,trial_0014,withdrawal,0.05328416611987127,0.06034107298464758,99
L1_temporal,trial_0014_bite_018,trial_0014,transfer,0.09722187223691123,0.11018398331329383,156
L1_temporal,trial_0014_bite_018,trial_0014,withdrawal,0.03998073116265101,0.056328722263273026,86
L1_temporal,trial_0014_bite_019,trial_0014,transfer,0.02970476425316432,0.03319627328652166,127
L1_temporal,trial_0014_bite_019,trial_0014,withdrawal,0.1102275494140156,0.11960591218711274,104
L1_temporal,trial_0014_bite_020,trial_0014,transfer,0.13196453321916518,0.1395543185098178,157
L1_temporal,trial_0014_bite_020,trial_0014,withdrawal,0.07146714620419244,0.07578018858807739,104
L1_temporal,trial_0014_bite_021,trial_0014,transfer,0.05069778083476956,0.05869680151921788,205
L1_temporal,trial_0014_bite_021,trial_0014,withdrawal,0.10959907690985568,0.13103059509732778,99
L1_temporal,trial_0015_bite_001,trial_0015,transfer,0.037540766797156955,0.03984175097201427,145
L1_temporal,trial_0015_bite_001,trial_0015,withdrawal,0.1703001817704207,0.1878564941129791,149
L1_temporal,trial_0015_bite_002,trial_0015,transfer,0.03284971843108811,0.04147046037409759,108
L1_temporal,trial_0015_bite_002,trial_0015,withdrawal,0.19006178644926533,0.22490023390414218,129
L1_temporal,trial_0015_bite_003,trial_0015,transfer,0.03306589076887645,0.038294546853992216,154
L1_temporal,trial_0015_bite_003,trial_0015,withdrawal,0.12382519930563642,0.1511908089891216,153
L1_temporal,trial_0015_bite_004,trial_0015,transfer,0.062460162323200355,0.07578029206213684,145
L1_temporal,trial_0015_bite_004,trial_0015,withdrawal,0.11850169688674121,0.1434571478408988,136
L1_temporal,trial_0015_bite_005,trial_0015,transfer,0.053016398002739364,0.07083155201426901,122
L1_temporal,trial_0015_bite_005,trial_0015,withdrawal,0.24230598431851247,0.2739678757951129,163
L1_temporal,trial_0015_bite_006,trial_0015,transfer,0.13145683432469882,0.15989600293457604,122
L1_temporal,trial_0015_bite_006,trial_0015,withdrawal,0.13709002964485406,0.17056672138243215,146
L1_temporal,trial_0015_bite_007,trial_0015,transfer,0.0484531806114527,0.055613471686017116,127
L1_temporal,trial_0015_bite_007,trial_0015,withdrawal,0.07607313284587006,0.09206482785101967,144
L1_temporal,trial_0015_bite_008,trial_0015,transfer,0.02483148281640211,0.03277698214463078,169
L1_temporal,trial_0015_bite_008,trial_0015,withdrawal,0.02290055080703536,0.027138913053896485,227
L1_temporal,trial_0015_bite_009,trial_0015,transfer,0.06968827252804609,0.08422760201615442,158
L1_temporal,trial_0015_bite_009,trial_0015,withdrawal,0.184853972743226,0.24325829888495723,183
L1_temporal,trial_0015_bite_010,trial_0015,transfer,0.040432203282169114,0.046261078474290986,150
L1_temporal,trial_0015_bite_010,trial_0015,withdrawal,0.14517570788782935,0.18604793502033048,131
L1_temporal,trial_0015_bite_011,trial_0015,transfer,0.05166928672204565,0.05640042752285585,126
L1_temporal,trial_0015_bite_011,trial_0015,withdrawal,0.13912837892561652,0.18588528244196334,124
L1_temporal,trial_0015_bite_012,trial_0015,transfer,0.051543903586277466,0.05381604488540726,44
L1_temporal,trial_0015_bite_012,trial_0015,withdrawal,0.08073784898936691,0.10540413905695942,129
L1_temporal,trial_0015_bite_013,trial_0015,transfer,0.08710294615608655,0.10284715299911103,146
L1_temporal,trial_0015_bite_013,trial_0015,withdrawal,0.03693557436234326,0.0422256120019257,183
L1_temporal,trial_0015_bite_014,trial_0015,transfer,0.045737320605928285,0.05627455650953076,116
L1_temporal,trial_0015_bite_014,trial_0015,withdrawal,0.08552404381473405,0.09606620397679944,138
L1_temporal,trial_0015_bite_015,trial_0015,transfer,0.03931860577322814,0.04921607594067986,110
L1_temporal,trial_0015_bite_015,trial_0015,withdrawal,0.03709260817436802,0.048605315777065394,169
L1_temporal,trial_0015_bite_016,trial_0015,transfer,0.050909505700141494,0.06182650959846416,156
L1_temporal,trial_0015_bite_016,trial_0015,withdrawal,0.06520494343671938,0.07275193689915627,156
L1_temporal,trial_0015_bite_017,trial_0015,transfer,0.035478957279216544,0.040360978346887115,160
L1_temporal,trial_0015_bite_017,trial_0015,withdrawal,0.07482292002136838,0.08288145512581695,178
L1_temporal,trial_0015_bite_018,trial_0015,transfer,0.01587381455722895,0.019448929858417875,151
L1_temporal,trial_0015_bite_018,trial_0015,withdrawal,0.03803085692695373,0.04875167334815725,178
L1_temporal,trial_0015_bite_019,trial_0015,transfer,0.0745905252794004,0.07946793658677695,185
L1_temporal,trial_0015_bite_019,trial_0015,withdrawal,0.052815217634352984,0.061556179360899056,149
L1_temporal,trial_0017_bite_001,trial_0017,transfer,0.09476170610142429,0.111085510037832,219
L1_temporal,trial_0017_bite_001,trial_0017,withdrawal,0.06148718492280721,0.07069187441220733,129
L1_temporal,trial_0017_bite_002,trial_0017,transfer,0.22031465174888806,0.24257225096100565,167
L1_temporal,trial_0017_bite_002,trial_0017,withdrawal,0.04938436617972158,0.05475856640460992,90
L1_temporal,trial_0017_bite_003,trial_0017,transfer,0.09913197282430698,0.10448355148785657,119
L1_temporal,trial_0017_bite_003,trial_0017,withdrawal,0.05284939030888085,0.060547357041980256,100
L1_temporal,trial_0017_bite_004,trial_0017,transfer,0.1541076919958933,0.15781143424899383,103
L1_temporal,trial_0017_bite_004,trial_0017,withdrawal,0.061691932746626675,0.07817484274995196,93
L1_temporal,trial_0017_bite_005,trial_0017,transfer,0.017511005902971596,0.020227144730455823,190
L1_temporal,trial_0017_bite_005,trial_0017,withdrawal,0.05743787363359127,0.06608937229644586,79
L1_temporal,trial_0017_bite_006,trial_0017,transfer,0.10898205241403265,0.11521754264084572,160
L1_temporal,trial_0017_bite_006,trial_0017,withdrawal,0.050298991827839895,0.060060966755553814,108
L1_temporal,trial_0017_bite_007,trial_0017,transfer,0.13043384585746493,0.1457843410682387,156
L1_temporal,trial_0017_bite_007,trial_0017,withdrawal,0.15583348414599596,0.1828081571937538,64
L1_temporal,trial_0017_bite_008,trial_0017,transfer,0.1449262561885435,0.1453134956236702,49
L1_temporal,trial_0017_bite_008,trial_0017,withdrawal,0.1071326009313594,0.12708602886579443,74
L1_temporal,trial_0017_bite_009,trial_0017,transfer,0.032325741624115445,0.037639506433614064,233
L1_temporal,trial_0017_bite_009,trial_0017,withdrawal,0.17346784891095507,0.19620309171033018,70
L1_temporal,trial_0017_bite_010,trial_0017,transfer,0.07832099178931877,0.08497306454361438,178
L1_temporal,trial_0017_bite_010,trial_0017,withdrawal,0.20907671531358898,0.2272572610788111,73
L1_temporal,trial_0017_bite_011,trial_0017,transfer,0.13784906599981103,0.14204949202641082,120
L1_temporal,trial_0017_bite_011,trial_0017,withdrawal,0.1771434005180561,0.20340142327415192,71
L1_temporal,trial_0017_bite_012,trial_0017,transfer,0.1018699348996122,0.1085564275127813,176
L1_temporal,trial_0017_bite_012,trial_0017,withdrawal,0.18611484172162793,0.21321532336958912,68
L1_temporal,trial_0017_bite_013,trial_0017,transfer,0.0697413761630186,0.08647517860731692,90
L1_temporal,trial_0017_bite_013,trial_0017,withdrawal,0.07996385848995263,0.08799557232408692,79
L1_temporal,trial_0017_bite_014,trial_0017,transfer,0.09288390701833475,0.1046346166013847,232
L1_temporal,trial_0017_bite_014,trial_0017,withdrawal,0.06961117757460282,0.09261854230262441,149
L1_temporal,trial_0017_bite_015,trial_0017,transfer,0.04903538249009587,0.06257626405120874,332
L1_temporal,trial_0017_bite_015,trial_0017,withdrawal,0.10446816739133025,0.1326637136614647,75
L1_temporal,trial_0019_bite_001,trial_0019,transfer,0.048616144913201945,0.05291829366048932,106
L1_temporal,trial_0019_bite_001,trial_0019,withdrawal,0.07362231256752512,0.09052636268963901,91
L1_temporal,trial_0019_bite_002,trial_0019,transfer,0.03019664638785921,0.034901523855344015,124
L1_temporal,trial_0019_bite_002,trial_0019,withdrawal,0.12264766735693332,0.1349266804286797,102
L1_temporal,trial_0019_bite_003,trial_0019,transfer,0.06728476540885563,0.07397077530387534,115
L1_temporal,trial_0019_bite_003,trial_0019,withdrawal,0.0834432656825525,0.10368787462010651,93
L1_temporal,trial_0019_bite_004,trial_0019,transfer,0.0715000761181597,0.0789694584507085,113
L1_temporal,trial_0019_bite_004,trial_0019,withdrawal,0.08687148496048303,0.09272904940826417,90
L1_temporal,trial_0019_bite_005,trial_0019,transfer,0.03923262554345805,0.042628176921917664,128
L1_temporal,trial_0019_bite_005,trial_0019,withdrawal,0.13492138915389806,0.14938897164333978,156
L1_temporal,trial_0019_bite_006,trial_0019,transfer,0.051934214217648475,0.05658468935166677,110
L1_temporal,trial_0019_bite_006,trial_0019,withdrawal,0.19889026369798202,0.21468210379608424,116
L1_temporal,trial_0019_bite_007,trial_0019,transfer,0.11301579826217936,0.130680726953024,114
L1_temporal,trial_0019_bite_007,trial_0019,withdrawal,0.15696590201059765,0.16542348967738926,99
L1_temporal,trial_0019_bite_008,trial_0019,transfer,0.09296214762988893,0.0962305315293725,136
L1_temporal,trial_0019_bite_008,trial_0019,withdrawal,0.16706484344318917,0.20015931323689007,113
L1_temporal,trial_0019_bite_009,trial_0019,transfer,0.05696402408982704,0.0590343481291708,133
L1_temporal,trial_0019_bite_009,trial_0019,withdrawal,0.12480878022635,0.1476883845015638,108
L1_temporal,trial_0019_bite_010,trial_0019,transfer,0.0282892371122576,0.03914841631006961,137
L1_temporal,trial_0019_bite_010,trial_0019,withdrawal,0.08338731947993808,0.09184029378658005,99
L1_temporal,trial_0019_bite_011,trial_0019,transfer,0.07619436526005088,0.08205677717880999,176
L1_temporal,trial_0019_bite_011,trial_0019,withdrawal,0.1792054898540905,0.20296445548944816,104
L1_temporal,trial_0019_bite_012,trial_0019,transfer,0.03473528904007175,0.03762087107592427,116
L1_temporal,trial_0019_bite_012,trial_0019,withdrawal,0.038119884471936705,0.04358423259975127,113
L1_temporal,trial_0019_bite_013,trial_0019,transfer,0.02283752710327445,0.030657037631267627,140
L1_temporal,trial_0019_bite_013,trial_0019,withdrawal,0.09970817788468914,0.11985737172817851,113
L1_temporal,trial_0019_bite_014,trial_0019,transfer,0.12071581398330705,0.12398982696654681,178
L1_temporal,trial_0019_bite_014,trial_0019,withdrawal,0.07913856118259414,0.099648535798614,115
L1_temporal,trial_0019_bite_015,trial_0019,transfer,0.06701473098255079,0.06811457651183164,130
L1_temporal,trial_0019_bite_015,trial_0019,withdrawal,0.06626137574625446,0.07602348948895214,106
L1_temporal,trial_0019_bite_016,trial_0019,transfer,0.05390003204563886,0.05561085344751585,151
L1_temporal,trial_0019_bite_016,trial_0019,withdrawal,0.07950906678728584,0.09014380053934906,99
L1_temporal,trial_0019_bite_017,trial_0019,transfer,0.09438958502343932,0.0958392506858155,135
L1_temporal,trial_0019_bite_017,trial_0019,withdrawal,0.05038182606098817,0.05590759851660791,106
L1_temporal,trial_0019_bite_018,trial_0019,transfer,0.019454540532355066,0.022334998847606785,133
L1_temporal,trial_0019_bite_018,trial_0019,withdrawal,0.06774027248968337,0.0750949394556077,111
L1_temporal,trial_0019_bite_019,trial_0019,transfer,0.13834336359145788,0.14477605846646543,143
L1_temporal,trial_0019_bite_019,trial_0019,withdrawal,0.047313455429287186,0.05866051939447298,97
L1_temporal,trial_0019_bite_020,trial_0019,transfer,0.02916819156052144,0.03541117652805228,185
L1_temporal,trial_0019_bite_020,trial_0019,withdrawal,0.04340567451057283,0.05194478725877863,135
L1_temporal,trial_0019_bite_021,trial_0019,transfer,0.04462037564787711,0.04521707527914756,178
L1_temporal,trial_0019_bite_021,trial_0019,withdrawal,0.02827177172202025,0.03246522523911156,116
L1_temporal,trial_0019_bite_022,trial_0019,transfer,0.025071339127720013,0.029149107647090413,140
L1_temporal,trial_0019_bite_022,trial_0019,withdrawal,0.04923250565921443,0.059268649742591925,108
L1_temporal,trial_0019_bite_023,trial_0019,transfer,0.056704290639640505,0.05727442717020881,140
L1_temporal,trial_0019_bite_023,trial_0019,withdrawal,0.04581769055807136,0.05039287069158535,113
L1_temporal,trial_0019_bite_024,trial_0019,transfer,0.10849205140035457,0.11176146531921195,151
L1_temporal,trial_0019_bite_024,trial_0019,withdrawal,0.14997305142121775,0.19569700107581864,113
L1_temporal,trial_0019_bite_025,trial_0019,transfer,0.06607004905025611,0.06832611719787957,186
L1_temporal,trial_0019_bite_025,trial_0019,withdrawal,0.037957645973393385,0.04461522625690718,108
L1_temporal,trial_0019_bite_026,trial_0019,transfer,0.05568812047131011,0.058372635230028495,149
L1_temporal,trial_0019_bite_026,trial_0019,withdrawal,0.1717615327745454,0.20706905231963516,120
L1_temporal,trial_0020_bite_001,trial_0020,transfer,0.0846460108490264,0.0959948550926779,126
L1_temporal,trial_0020_bite_001,trial_0020,withdrawal,0.11536764354182234,0.1377704774730066,96
L1_temporal,trial_0020_bite_002,trial_0020,transfer,0.07428564005785049,0.08823217436670985,165
L1_temporal,trial_0020_bite_002,trial_0020,withdrawal,0.19190350660818167,0.24432480534416146,113
L1_temporal,trial_0020_bite_003,trial_0020,transfer,0.05667019408219384,0.060899035698557424,120
L1_temporal,trial_0020_bite_003,trial_0020,withdrawal,0.10330350592983495,0.1313610877518529,76
L1_temporal,trial_0020_bite_004,trial_0020,transfer,0.0561504853039908,0.05973123210286733,151
L1_temporal,trial_0020_bite_004,trial_0020,withdrawal,0.13670965435202823,0.16206235481296152,97
L1_temporal,trial_0020_bite_005,trial_0020,transfer,0.024247336218837713,0.029124331488780072,148
L1_temporal,trial_0020_bite_005,trial_0020,withdrawal,0.07665192330471889,0.09371191436419796,104
L1_temporal,trial_0020_bite_006,trial_0020,transfer,0.05510314300315812,0.05879895497337603,113
L1_temporal,trial_0020_bite_006,trial_0020,withdrawal,0.12060969550037663,0.16668697646114863,62
L1_temporal,trial_0020_bite_007,trial_0020,transfer,0.1434816738701311,0.15843587723833755,113
L1_temporal,trial_0020_bite_007,trial_0020,withdrawal,0.08601529701746873,0.10868758542631533,98
L1_temporal,trial_0020_bite_008,trial_0020,transfer,0.08984566659521542,0.10066766958617285,142
L1_temporal,trial_0020_bite_008,trial_0020,withdrawal,0.09844613347038286,0.1186840065434451,100
L1_temporal,trial_0020_bite_009,trial_0020,transfer,0.08939378282467603,0.09712467383738305,131
L1_temporal,trial_0020_bite_009,trial_0020,withdrawal,0.10717716738032339,0.13781523652560965,111
L1_temporal,trial_0020_bite_010,trial_0020,transfer,0.07482688835365277,0.0853440811824871,147
L1_temporal,trial_0020_bite_010,trial_0020,withdrawal,0.13647290608032578,0.18326070612513864,102
L1_temporal,trial_0020_bite_011,trial_0020,transfer,0.08167217873125761,0.09052438922407333,162
L1_temporal,trial_0020_bite_011,trial_0020,withdrawal,0.0806458198573527,0.09561021834180698,100
L1_temporal,trial_0020_bite_012,trial_0020,transfer,0.10317334056878034,0.11346361996434397,120
L1_temporal,trial_0020_bite_012,trial_0020,withdrawal,0.2050540104201559,0.24959648043593644,124
L1_temporal,trial_0020_bite_013,trial_0020,transfer,0.03846210801829045,0.04053326399519744,143
L1_temporal,trial_0020_bite_013,trial_0020,withdrawal,0.16024550974647622,0.2007761551951481,149
L1_temporal,trial_0020_bite_014,trial_0020,transfer,0.05387298543380556,0.06113271962826677,149
L1_temporal,trial_0020_bite_014,trial_0020,withdrawal,0.17070307092848777,0.21682066088230278,117
L1_temporal,trial_0020_bite_015,trial_0020,transfer,0.05093567915429695,0.06707769507112285,323
L1_temporal,trial_0020_bite_015,trial_0020,withdrawal,0.18682430230331987,0.2538096855525452,104
L1_temporal,trial_0020_bite_016,trial_0020,transfer,0.027284206805457182,0.03565180596938961,163
L1_temporal,trial_0020_bite_016,trial_0020,withdrawal,0.12186521184767206,0.15799328390050077,95
L1_temporal,trial_0020_bite_017,trial_0020,withdrawal,0.13238496944250142,0.182917273229533,104
L1_temporal,trial_0020_bite_018,trial_0020,transfer,0.014259295467368321,0.01880654667788489,201
L1_temporal,trial_0020_bite_018,trial_0020,withdrawal,0.1628813141663539,0.23441296914853096,108
L1_temporal,trial_0020_bite_019,trial_0020,withdrawal,0.2616713062180599,0.29045381290024574,90
L2_temporal_psi0,trial_0012_bite_001,trial_0012,transfer,0.027107849056278024,0.031524026079889536,144
L2_temporal_psi0,trial_0012_bite_001,trial_0012,withdrawal,0.04452039858230405,0.05116448880527687,102
L2_temporal_psi0,trial_0012_bite_002,trial_0012,transfer,0.02193915477263542,0.02522322119555039,188
L2_temporal_psi0,trial_0012_bite_002,trial_0012,withdrawal,0.10578177871370724,0.13628014276820238,113
L2_temporal_psi0,trial_0012_bite_003,trial_0012,transfer,0.0969403684848735,0.09980433838729473,146
L2_temporal_psi0,trial_0012_bite_003,trial_0012,withdrawal,0.16059394609992786,0.18391663574886466,99
L2_temporal_psi0,trial_0012_bite_004,trial_0012,transfer,0.035765330713611244,0.04018508108091759,147
L2_temporal_psi0,trial_0012_bite_004,trial_0012,withdrawal,0.10356181435113263,0.12664999317352216,140
L2_temporal_psi0,trial_0012_bite_005,trial_0012,transfer,0.11386985181999583,0.12249689372815797,122
L2_temporal_psi0,trial_0012_bite_005,trial_0012,withdrawal,0.14556948760630173,0.18645185374435175,137
L2_temporal_psi0,trial_0012_bite_006,trial_0012,transfer,0.04243158910099684,0.053299730249402835,157
L2_temporal_psi0,trial_0012_bite_006,trial_0012,withdrawal,0.11708749023851882,0.13600515516111936,131
L2_temporal_psi0,trial_0012_bite_007,trial_0012,transfer,0.10396432069206933,0.10834179286978998,133
L2_temporal_psi0,trial_0012_bite_007,trial_0012,withdrawal,0.13731055930173514,0.17706952734484532,140
L2_temporal_psi0,trial_0012_bite_008,trial_0012,transfer,0.043217065452559184,0.047132767848242836,168
L2_temporal_psi0,trial_0012_bite_008,trial_0012,withdrawal,0.13406129565510963,0.14540503880634378,98
L2_temporal_psi0,trial_0012_bite_009,trial_0012,transfer,0.049311317842366816,0.054197402317937925,230
L2_temporal_psi0,trial_0012_bite_009,trial_0012,withdrawal,0.10889584972053454,0.15838585249931797,138
L2_temporal_psi0,trial_0012_bite_010,trial_0012,transfer,0.04960650996811434,0.05374853237147864,152
L2_temporal_psi0,trial_0012_bite_010,trial_0012,withdrawal,0.1545894719411196,0.1833030288992364,99
L2_temporal_psi0,trial_0012_bite_011,trial_0012,transfer,0.01844745548317059,0.023713631646371327,205
L2_temporal_psi0,trial_0012_bite_011,trial_0012,withdrawal,0.059984926825202345,0.06410125810647185,175
L2_temporal_psi0,trial_0012_bite_012,trial_0012,transfer,0.03796042556716855,0.04184145245378561,180
L2_temporal_psi0,trial_0012_bite_012,trial_0012,withdrawal,0.11504033042836147,0.16601846175113083,97
L2_temporal_psi0,trial_0012_bite_013,trial_0012,transfer,0.048119852609084086,0.0501622999897926,204
L2_temporal_psi0,trial_0012_bite_013,trial_0012,withdrawal,0.0671988866559332,0.08993418455094722,120
L2_temporal_psi0,trial_0012_bite_014,trial_0012,transfer,0.1324508568722326,0.14845807262740593,176
L2_temporal_psi0,trial_0012_bite_014,trial_0012,withdrawal,0.07308771554944259,0.08846923814834999,120
L2_temporal_psi0,trial_0012_bite_015,trial_0012,transfer,0.13569783248805803,0.15973287398885855,151
L2_temporal_psi0,trial_0012_bite_015,trial_0012,withdrawal,0.060091334555375395,0.07024670233026716,115
L2_temporal_psi0,trial_0013_bite_001,trial_0013,transfer,0.05087202863147566,0.05629691195192477,124
L2_temporal_psi0,trial_0013_bite_001,trial_0013,withdrawal,0.2496827605833067,0.28995010752105366,85
L2_temporal_psi0,trial_0013_bite_002,trial_0013,transfer,0.05340143634132296,0.05716393100488658,131
L2_temporal_psi0,trial_0013_bite_002,trial_0013,withdrawal,0.0373795077278966,0.0483754446905394,116
L2_temporal_psi0,trial_0013_bite_003,trial_0013,transfer,0.031209840419622555,0.03590370279857502,164
L2_temporal_psi0,trial_0013_bite_003,trial_0013,withdrawal,0.11392805086525339,0.13913840352439802,94
L2_temporal_psi0,trial_0013_bite_004,trial_0013,transfer,0.08626034046698598,0.08629896208147646,20
L2_temporal_psi0,trial_0013_bite_004,trial_0013,withdrawal,0.07605004933739727,0.091594711535686,71
L2_temporal_psi0,trial_0013_bite_005,trial_0013,transfer,0.0654780869115351,0.0683679060994044,88
L2_temporal_psi0,trial_0013_bite_005,trial_0013,withdrawal,0.03969585430564855,0.04341361852515132,81
L2_temporal_psi0,trial_0013_bite_006,trial_0013,transfer,0.052936528081998106,0.05633217914454101,158
